#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-       -            156 111730at33208        -            629   1.3e-75  254.0   0.4   1   1   7.7e-77   1.4e-75  253.8   0.4   161   311     2   156     1   156 0.96 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+    -           1182 111730at33208        -            629   2.8e-09   34.9   0.6   2   2       3.9        72    0.4   0.1   429   565   475   629   457   646 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+     -           1182 111730at33208        -            629   2.8e-09   34.9   0.6   1   2   1.5e-10   2.8e-09   34.9   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+     -           1182 111730at33208        -            629   2.8e-09   34.9   0.6   2   2       3.9        72    0.4   0.1   429   565   475   629   457   646 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+     -           1182 111730at33208        -            629   2.8e-09   34.9   0.6   1   2   1.5e-10   2.8e-09   34.9   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+     -           1182 111730at33208        -            629   2.8e-09   34.9   0.6   2   2       3.9        72    0.4   0.1   429   565   475   629   457   646 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   1   2   1.5e-10   2.8e-09   34.8   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   2   2       3.8        71    0.5   0.1   429   565   475   629   448   643 0.52 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   1   2   1.5e-10   2.8e-09   34.8   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   2   2       3.8        71    0.5   0.1   429   565   475   629   448   643 0.52 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   1   2   1.5e-10   2.8e-09   34.8   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+    -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   2   2       3.8        71    0.5   0.1   429   565   475   629   448   643 0.52 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+     -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   1   2   1.5e-10   2.8e-09   34.8   0.6   127   275    20   169    16   176 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+     -           1204 111730at33208        -            629   2.8e-09   34.8   0.6   2   2       3.8        71    0.5   0.1   429   565   475   629   448   643 0.52 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i2:63-1010|+     -            316 111730at33208        -            629   2.9e-09   34.8   1.5   1   3       1.1        20    2.3   0.0   153   188     7    42     3    52 0.72 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i2:63-1010|+     -            316 111730at33208        -            629   2.9e-09   34.8   1.5   2   3   0.00011     0.002   15.5   0.4   157   252    57   157    49   171 0.75 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i2:63-1010|+     -            316 111730at33208        -            629   2.9e-09   34.8   1.5   3   3   0.00019    0.0035   14.7   0.0   159   255   187   288   149   300 0.71 -
357580at33208_29078_0:002211|TRINITY_DN84760_c5_g1_i1:51-527|-        -            159 111730at33208        -            629   3.5e-09   34.5   0.4   1   1   7.5e-10   1.4e-08   32.5   0.4    55   195     4   154     1   158 0.81 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-     -            204 111730at33208        -            629   3.7e-09   34.4   3.8   1   3   0.00022    0.0042   14.4   0.0    85   119    29    63    20    67 0.91 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-     -            204 111730at33208        -            629   3.7e-09   34.4   3.8   2   3    0.0081      0.15    9.3   0.7   158   195    83   120    72   123 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-     -            204 111730at33208        -            629   3.7e-09   34.4   3.8   3   3    0.0052     0.097    9.9   0.0   161   195   129   163   122   168 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-      -            204 111730at33208        -            629   3.7e-09   34.4   3.8   1   3   0.00022    0.0042   14.4   0.0    85   119    29    63    20    67 0.91 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-      -            204 111730at33208        -            629   3.7e-09   34.4   3.8   2   3    0.0081      0.15    9.3   0.7   158   195    83   120    72   123 0.90 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-      -            204 111730at33208        -            629   3.7e-09   34.4   3.8   3   3    0.0052     0.097    9.9   0.0   161   195   129   163   122   168 0.90 -
304388at33208_7230_0:000ff2|TRINITY_DN83983_c5_g2_i1:832-1848|-       -            339 111730at33208        -            629     4e-09   34.3   7.2   1   3     0.072       1.3    6.2   0.0   160   195   160   196   123   201 0.85 -
304388at33208_7230_0:000ff2|TRINITY_DN83983_c5_g2_i1:832-1848|-       -            339 111730at33208        -            629     4e-09   34.3   7.2   2   3   5.6e-08     1e-06   26.3   0.6   127   195   168   242   166   246 0.83 -
304388at33208_7230_0:000ff2|TRINITY_DN83983_c5_g2_i1:832-1848|-       -            339 111730at33208        -            629     4e-09   34.3   7.2   3   3    0.0064      0.12    9.6   0.0   151   195   243   288   242   292 0.75 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+    -            920 111730at33208        -            629   4.4e-09   34.2   0.4   1   2   2.4e-10   4.4e-09   34.2   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+    -            920 111730at33208        -            629   4.4e-09   34.2   0.4   2   2       2.9        53    0.9   0.1   429   565   455   609   439   626 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+     -            920 111730at33208        -            629   4.4e-09   34.2   0.4   1   2   2.4e-10   4.4e-09   34.2   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+     -            920 111730at33208        -            629   4.4e-09   34.2   0.4   2   2       2.9        53    0.9   0.1   429   565   455   609   439   626 0.50 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 111730at33208        -            629   4.8e-09   34.1  10.0   1   4     0.053      0.98    6.6   0.0   164   195     3    34     1    39 0.84 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 111730at33208        -            629   4.8e-09   34.1  10.0   2   4     1e-07   1.9e-06   25.5   2.7    78   216    36   185    34   193 0.84 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 111730at33208        -            629   4.8e-09   34.1  10.0   3   4       1.1        20    2.2   0.0   180   195   207   222   200   231 0.76 -
357580at33208_8355_0:0015e4|TRINITY_DN79934_c8_g3_i3:2356-3150|-      -            265 111730at33208        -            629   4.8e-09   34.1  10.0   4   4       3.5        65    0.6   0.1   164   195   233   264   230   265 0.85 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+    -           1144 111730at33208        -            629   6.1e-09   33.7   0.4   1   1   3.3e-10   6.1e-09   33.7   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+     -           1144 111730at33208        -            629   6.1e-09   33.7   0.4   1   1   3.3e-10   6.1e-09   33.7   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+    -           1144 111730at33208        -            629   6.1e-09   33.7   0.4   1   1   3.3e-10   6.1e-09   33.7   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+     -           1144 111730at33208        -            629   6.1e-09   33.7   0.4   1   1   3.3e-10   6.1e-09   33.7   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+    -           1162 111730at33208        -            629   6.2e-09   33.7   0.4   1   2   3.3e-10   6.2e-09   33.7   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+    -           1162 111730at33208        -            629   6.2e-09   33.7   0.4   2   2       3.8        70    0.5   0.1   429   565   455   609   437   626 0.50 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   1   3      0.57        11    3.2   0.0   129   200     2    78     1    84 0.72 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   2   3   6.7e-06   0.00012   19.5   0.0   130   224    49   150    39   177 0.77 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i1:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   3   3    0.0021      0.04   11.2   0.1   170   225   178   237   163   243 0.84 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   1   3      0.57        11    3.2   0.0   129   200     2    78     1    84 0.72 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   2   3   6.7e-06   0.00012   19.5   0.0   130   224    49   150    39   177 0.77 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i5:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   3   3    0.0021      0.04   11.2   0.1   170   225   178   237   163   243 0.84 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   1   3      0.57        11    3.2   0.0   129   200     2    78     1    84 0.72 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   2   3   6.7e-06   0.00012   19.5   0.0   130   224    49   150    39   177 0.77 -
357580at33208_54969_0:0008c2|TRINITY_DN79895_c5_g1_i8:920-1648|-      -            243 111730at33208        -            629   6.2e-09   33.7   0.2   3   3    0.0021      0.04   11.2   0.1   170   225   178   237   163   243 0.84 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+    -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   1   2   3.4e-10   6.4e-09   33.6   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+    -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   2   2       3.9        72    0.4   0.1   429   565   455   609   437   626 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+    -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   1   2   3.4e-10   6.4e-09   33.6   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+    -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   2   2       3.9        72    0.4   0.1   429   565   455   609   437   626 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+     -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   1   2   3.4e-10   6.4e-09   33.6   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+     -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   2   2       3.9        72    0.4   0.1   429   565   455   609   437   626 0.50 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+     -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   1   2   3.4e-10   6.4e-09   33.6   0.4   128   275     1   149     1   156 0.92 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+     -           1184 111730at33208        -            629   6.4e-09   33.6   0.4   2   2       3.9        72    0.4   0.1   429   565   455   609   437   626 0.50 -
398013at33208_294128_0:001ae8|TRINITY_DN86669_c5_g1_i3:572-1507|-     -            312 111730at33208        -            629   8.3e-09   33.3   0.0   1   2   2.4e-05   0.00044   17.7   0.0    77   196     9   137     4   180 0.80 -
398013at33208_294128_0:001ae8|TRINITY_DN86669_c5_g1_i3:572-1507|-     -            312 111730at33208        -            629   8.3e-09   33.3   0.0   2   2   0.00088     0.016   12.5   0.0   131   225   200   303   197   306 0.71 -
357580at33208_381198_0:002ad9|TRINITY_DN79934_c8_g3_i1:303-776|-      -            158 111730at33208        -            629   8.3e-09   33.3   2.8   1   2     0.025      0.48    7.6   0.0   164   195     3    34     1    38 0.84 -
357580at33208_381198_0:002ad9|TRINITY_DN79934_c8_g3_i1:303-776|-      -            158 111730at33208        -            629   8.3e-09   33.3   2.8   2   2   3.6e-07   6.7e-06   23.7   1.9    79   193    37   158    35   158 0.71 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 111730at33208        -            629   9.3e-09   33.1   0.5   1   2   0.00046    0.0086   13.4   0.0    85   195    46   160    36   169 0.86 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 111730at33208        -            629   9.3e-09   33.1   0.5   2   2   1.7e-05   0.00032   18.1   0.0   162   198   169   205   160   218 0.69 -
414579at33208_7038_0:000196|TRINITY_DN93328_c6_g1_i6:2964-3767|-      -            268 111730at33208        -            629   1.3e-08   32.6   2.5   1   1   2.7e-09     5e-08   30.7   1.9   122   272    71   236    36   248 0.83 -
439736at33208_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-     -            313 111730at33208        -            629   1.3e-08   32.6   0.3   1   3      0.22       4.2    4.5   0.0   158   193    14    49     3    59 0.89 -
439736at33208_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-     -            313 111730at33208        -            629   1.3e-08   32.6   0.3   2   3       0.1       1.9    5.6   0.0   127   194   106   174    98   179 0.76 -
439736at33208_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-     -            313 111730at33208        -            629   1.3e-08   32.6   0.3   3   3   1.1e-05   0.00021   18.7   0.0     8   117   189   307   184   310 0.87 -
266808at33208_294128_0:002843|TRINITY_DN87964_c7_g1_i2:208-1470|+     -            421 111730at33208        -            629   1.8e-08   32.2   0.1   1   3         1        19    2.3   0.0    85   122    99   136    95   144 0.86 -
266808at33208_294128_0:002843|TRINITY_DN87964_c7_g1_i2:208-1470|+     -            421 111730at33208        -            629   1.8e-08   32.2   0.1   2   3   1.7e-05   0.00031   18.2   0.0     8   117   164   281   157   292 0.78 -
266808at33208_294128_0:002843|TRINITY_DN87964_c7_g1_i2:208-1470|+     -            421 111730at33208        -            629   1.8e-08   32.2   0.1   3   3     0.035      0.66    7.2   0.0   163   200   293   332   283   349 0.86 -
361100at33208_7574_0:00589d|TRINITY_DN71308_c0_g1_i5:331-1146|-       -            272 111730at33208        -            629   2.2e-08   31.9   3.4   1   2   0.00017    0.0032   14.8   0.0   159   267    35   150     1   157 0.66 -
361100at33208_7574_0:00589d|TRINITY_DN71308_c0_g1_i5:331-1146|-       -            272 111730at33208        -            629   2.2e-08   31.9   3.4   2   2   4.8e-05    0.0009   16.6   1.8    83   174   171   270   167   272 0.84 -
