#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 357580at33208        -            253   1.8e-12   45.9   2.0   1   4    0.0011     0.016   13.3   0.2   132   235     4   103     1   112 0.86 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 357580at33208        -            253   1.8e-12   45.9   2.0   2   4       8.6   1.3e+02    0.5   0.1    83    96   106   119   100   123 0.78 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 357580at33208        -            253   1.8e-12   45.9   2.0   3   4   0.00014    0.0022   16.1   0.0   189   246   163   220   150   228 0.89 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 357580at33208        -            253   1.8e-12   45.9   2.0   4   4    0.0015     0.023   12.8   0.0   180   249   237   305   226   306 0.75 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i2:759-1199|-   -            147 357580at33208        -            253   2.1e-12   45.6   0.4   1   2    0.0002     0.003   15.7   0.0   194   239     1    44     1    50 0.81 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i2:759-1199|-   -            147 357580at33208        -            253   2.1e-12   45.6   0.4   2   2   1.2e-08   1.8e-07   29.5   0.0    35    98    29   100    29   107 0.83 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i7:758-1198|-   -            147 357580at33208        -            253   2.1e-12   45.6   0.4   1   2    0.0002     0.003   15.7   0.0   194   239     1    44     1    50 0.81 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i7:758-1198|-   -            147 357580at33208        -            253   2.1e-12   45.6   0.4   2   2   1.2e-08   1.8e-07   29.5   0.0    35    98    29   100    29   107 0.83 -
414579at33208_7038_0:000196|TRINITY_DN93328_c6_g1_i6:2964-3767|-    -            268 357580at33208        -            253   2.8e-12   45.3   1.1   1   2   1.7e-09   2.5e-08   32.3   0.1   104   197    78   179    60   189 0.80 -
414579at33208_7038_0:000196|TRINITY_DN93328_c6_g1_i6:2964-3767|-    -            268 357580at33208        -            253   2.8e-12   45.3   1.1   2   2      0.01      0.16   10.0   0.1   167   219   189   244   185   253 0.71 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-   -            184 357580at33208        -            253   3.2e-12   45.1   4.6   1   1   1.7e-05   0.00026   19.1   0.1   197   248    87   139    83   141 0.88 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-   -            184 357580at33208        -            253   3.2e-12   45.1   4.6   1   1   1.7e-05   0.00026   19.1   0.1   197   248    87   139    83   141 0.88 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-   -            184 357580at33208        -            253   3.2e-12   45.1   4.6   1   1   1.7e-05   0.00026   19.1   0.1   197   248    87   139    83   141 0.88 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-   -            184 357580at33208        -            253   3.2e-12   45.1   4.6   1   1   1.7e-05   0.00026   19.1   0.1   197   248    87   139    83   141 0.88 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-   -            184 357580at33208        -            253   3.2e-12   45.1   4.6   1   1   1.7e-05   0.00026   19.1   0.1   197   248    87   139    83   141 0.88 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 357580at33208        -            253   4.2e-12   44.7   2.8   1   4      0.36       5.5    5.0   0.0   115   165    58   113    43   120 0.52 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 357580at33208        -            253   4.2e-12   44.7   2.8   2   4       1.2        19    3.2   0.0    32    67    82   117    72   139 0.79 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 357580at33208        -            253   4.2e-12   44.7   2.8   3   4   2.2e-08   3.4e-07   28.6   0.2   102   214   179   296   173   300 0.86 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 357580at33208        -            253   4.2e-12   44.7   2.8   4   4   5.5e-07   8.5e-06   24.0   0.2   135   214   263   339   262   343 0.90 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i2:525-884|+      -            120 357580at33208        -            253   4.2e-12   44.7   0.1   1   1   5.2e-13   7.9e-12   43.8   0.1   132   248     3   116     1   120 0.92 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+    -            120 357580at33208        -            253   4.2e-12   44.7   0.1   1   1   5.2e-13   7.9e-12   43.8   0.1   132   248     3   116     1   120 0.92 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 357580at33208        -            253   4.3e-12   44.6   2.3   1   3      0.35       5.4    5.0   0.0   115   165    58   113    45   141 0.53 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 357580at33208        -            253   4.3e-12   44.6   2.3   2   3   3.4e-08   5.2e-07   28.0   0.2   102   213   179   295   173   300 0.86 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 357580at33208        -            253   4.3e-12   44.6   2.3   3   3     4e-07   6.1e-06   24.5   0.2   134   214   262   339   259   355 0.89 -
414579at33208_1049336_0:004769|TRINITY_DN79765_c9_g1_i6:300-665|+   -            122 357580at33208        -            253   5.3e-12   44.4   1.8   1   2   4.2e-07   6.4e-06   24.4   0.4   188   249    14    76     1    80 0.84 -
414579at33208_1049336_0:004769|TRINITY_DN79765_c9_g1_i6:300-665|+   -            122 357580at33208        -            253   5.3e-12   44.4   1.8   2   2   2.1e-07   3.2e-06   25.4   0.0   150   211    64   121    62   122 0.37 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 357580at33208        -            253   7.2e-12   43.9   2.8   1   3      0.35       5.4    5.0   0.0   115   165    58   113    45   141 0.53 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 357580at33208        -            253   7.2e-12   43.9   2.8   2   3   3.3e-08   5.1e-07   28.0   0.2   102   214   179   296   173   301 0.86 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 357580at33208        -            253   7.2e-12   43.9   2.8   3   3   5.1e-07   7.9e-06   24.1   0.2   134   214   262   339   261   355 0.89 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+   -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   1   4       1.5        23    2.9   0.0   137   166    19    48     5    69 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   2   4     0.017      0.26    9.3   0.2   135   166   112   142   108   150 0.76 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   3   4   0.00035    0.0053   14.9   0.1   115   166   128   184   127   228 0.84 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+    -            322 357580at33208        -            253   1.4e-11   43.0   1.1   4   4   2.8e-05   0.00043   18.4   0.0   139   212   251   322   235   322 0.78 -
357580at33208_7222_0:00003c|TRINITY_DN72062_c12_g1_i1:40-576|+      -            179 357580at33208        -            253   2.8e-11   42.0   0.3   1   1   2.3e-12   3.5e-11   41.7   0.3   102   245    26   173    13   178 0.76 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 357580at33208        -            253     4e-11   41.5   4.1   1   3       1.7        27    2.7   0.0   133   165   200   235   173   246 0.72 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 357580at33208        -            253     4e-11   41.5   4.1   2   3    0.0007     0.011   13.9   0.0   121   163   378   420   371   427 0.93 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i4:65-2251|+    -            729 357580at33208        -            253     4e-11   41.5   4.1   3   3   1.1e-05   0.00017   19.8   2.1   123   210   598   691   580   696 0.74 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 357580at33208        -            253   4.2e-11   41.4   4.1   1   3       1.8        27    2.7   0.0   133   165   200   235   173   246 0.72 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 357580at33208        -            253   4.2e-11   41.4   4.1   2   3   0.00075     0.012   13.8   0.0   121   163   378   420   369   424 0.94 -
279631at33208_136037_0:002b44|TRINITY_DN88593_c4_g1_i3:65-2290|+    -            742 357580at33208        -            253   4.2e-11   41.4   4.1   3   3   1.1e-05   0.00017   19.8   2.1   123   210   598   691   580   696 0.74 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   1   3   1.4e-08   2.1e-07   29.3   0.0   132   201     5    76     2   115 0.86 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   2   3      0.33       5.1    5.1   0.0   175   216   109   151    99   158 0.73 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   3   3     0.073       1.1    7.3   0.2   152   207   133   185   114   195 0.60 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   1   3   1.4e-08   2.1e-07   29.3   0.0   132   201     5    76     2   115 0.86 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   2   3      0.33       5.1    5.1   0.0   175   216   109   151    99   158 0.73 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-    -            203 357580at33208        -            253   6.5e-11   40.8   0.2   3   3     0.073       1.1    7.3   0.2   152   207   133   185   114   195 0.60 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i1:2991-3758|-   -            256 357580at33208        -            253   6.6e-11   40.8   2.2   1   2   7.2e-05    0.0011   17.1   0.0   129   234     2   111     1   120 0.76 -
