#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-      -            303 414579at33208        -            250    1e-110  368.0   4.6   1   1  8.3e-112  1.2e-110  367.8   4.6     1   250     9   277     9   277 0.93 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i9:1833-2603|+     -            257 414579at33208        -            250   5.5e-17   61.0   0.2   2   2   0.00038    0.0055   15.1   0.2     4    75   184   255   181   257 0.86 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+      -            186 414579at33208        -            250   6.1e-17   60.8   2.2   1   2   1.4e-13     2e-12   46.0   0.4    43   131     5    91     1   106 0.90 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i2:676-1233|+      -            186 414579at33208        -            250   6.1e-17   60.8   2.2   2   2   0.00038    0.0055   15.1   0.1    50   114   117   185    98   186 0.84 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+     -            186 414579at33208        -            250   6.1e-17   60.8   2.2   1   2   1.4e-13     2e-12   46.0   0.4    43   131     5    91     1   106 0.90 -
357580at33208_30019_0:0008bb|TRINITY_DN77348_c7_g1_i4:1808-2365|+     -            186 414579at33208        -            250   6.1e-17   60.8   2.2   2   2   0.00038    0.0055   15.1   0.1    50   114   117   185    98   186 0.84 -
357580at33208_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+     -            152 414579at33208        -            250   8.3e-17   60.4   0.0   1   2   1.5e-08   2.2e-07   29.6   0.0    70   120    12    62     5    82 0.88 -
357580at33208_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+     -            152 414579at33208        -            250   8.3e-17   60.4   0.0   2   2     1e-08   1.5e-07   30.1   0.0    39   114    68   148    62   152 0.81 -
357580at33208_29078_0:002211|TRINITY_DN84760_c5_g1_i1:51-527|-        -            159 414579at33208        -            250     1e-16   60.1   0.8   1   2   3.9e-06   5.7e-05   21.6   0.1    15   117     8   110     4   116 0.81 -
357580at33208_29078_0:002211|TRINITY_DN84760_c5_g1_i1:51-527|-        -            159 414579at33208        -            250     1e-16   60.1   0.8   2   2   7.8e-13   1.1e-11   43.6   0.1     2   119    37   156    36   159 0.89 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 414579at33208        -            250   2.1e-16   59.1   0.5   1   2     2e-12   2.9e-11   42.3   0.1     3   163     7   181     5   191 0.79 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 414579at33208        -            250   2.1e-16   59.1   0.5   2   2   0.00055     0.008   14.6   0.0    58   128   211   285   199   315 0.76 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 414579at33208        -            250   2.1e-16   59.1   0.5   1   2     2e-12   2.9e-11   42.3   0.1     3   163     7   181     5   191 0.79 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 414579at33208        -            250   2.1e-16   59.1   0.5   2   2   0.00055     0.008   14.6   0.0    58   128   211   285   199   315 0.76 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-     -            430 414579at33208        -            250   2.4e-16   58.9   3.8   1   2   8.6e-09   1.3e-07   30.3   0.2     3   162    83   251    81   260 0.71 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-     -            430 414579at33208        -            250   2.4e-16   58.9   3.8   2   2   2.1e-08     3e-07   29.1   0.7    31   131   248   349   218   362 0.74 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-     -            347 414579at33208        -            250   3.9e-16   58.2   4.3   1   2   6.9e-09     1e-07   30.6   0.2     3   161    83   250    81   257 0.71 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-     -            347 414579at33208        -            250   3.9e-16   58.2   4.3   2   2   5.1e-08   7.4e-07   27.8   0.9    30   118   247   338   217   346 0.75 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   1   3   2.7e-09     4e-08   32.0   0.0    85   121     2    38     1    44 0.93 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   2   3   1.8e-08   2.7e-07   29.2   0.0    66   163    25   126    24   139 0.86 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   3   3      0.18       2.7    6.3   0.0    81   126   140   186   127   210 0.82 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   1   3   2.7e-09     4e-08   32.0   0.0    85   121     2    38     1    44 0.93 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   2   3   1.8e-08   2.7e-07   29.2   0.0    66   163    25   126    24   139 0.86 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+      -            273 414579at33208        -            250   6.2e-16   57.5   0.0   3   3      0.18       2.7    6.3   0.0    81   126   140   186   127   210 0.82 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 414579at33208        -            250   6.6e-16   57.4   0.0   1   2    0.0048      0.07   11.5   0.0    64   117    16    77     3    85 0.79 -
357580at33208_217634_0:002edc|TRINITY_DN91122_c1_g3_i1:234-902|+      -            223 414579at33208        -            250   6.6e-16   57.4   0.0   2   2   7.6e-13   1.1e-11   43.6   0.0     8   121    92   206    87   211 0.92 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   1   3   2.9e-09   4.3e-08   31.9   0.0    85   121     2    38     1    44 0.93 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   2   3   2.2e-08   3.3e-07   29.0   0.0    66   163    25   126    24   136 0.87 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   3   3      0.21       3.1    6.1   0.0    81   126   140   186   130   210 0.81 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   1   3   2.9e-09   4.3e-08   31.9   0.0    85   121     2    38     1    44 0.93 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   2   3   2.2e-08   3.3e-07   29.0   0.0    66   163    25   126    24   136 0.87 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+      -            289 414579at33208        -            250   6.7e-16   57.4   0.0   3   3      0.21       3.1    6.1   0.0    81   126   140   186   130   210 0.81 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   1   3   3.6e-10   5.3e-09   34.8   0.3     3   118     7   121     3   134 0.84 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   2   3      0.04      0.59    8.5   0.0    86   115   155   184   144   188 0.90 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i1:2302-3126|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   3   3   0.00056    0.0082   14.5   0.2    71   165   182   273   180   275 0.87 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   1   3   3.6e-10   5.3e-09   34.8   0.3     3   118     7   121     3   134 0.84 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   2   3      0.04      0.59    8.5   0.0    86   115   155   184   144   188 0.90 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i4:2015-2839|+      -            275 414579at33208        -            250   6.8e-16   57.4   2.4   3   3   0.00056    0.0082   14.5   0.2    71   165   182   273   180   275 0.87 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i10:2313-3278|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i11:2382-3347|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i12:2433-3398|+     -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i1:2387-3352|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i4:2507-3472|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i7:2262-3227|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i8:2438-3403|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   1   3      0.84        12    4.1   0.0    87   120    18    51    10    84 0.78 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   2   3   4.4e-09   6.5e-08   31.3   0.0    42   121   109   188   104   195 0.92 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i9:2558-3523|+      -            322 414579at33208        -            250   6.9e-16   57.4   0.1   3   3   3.6e-05   0.00053   18.4   0.0    90   192   201   317   185   321 0.71 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-     -            430 414579at33208        -            250     7e-16   57.4   4.4   1   2   9.3e-09   1.4e-07   30.2   0.2     3   162    83   251    81   259 0.71 -
361203at33208_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-     -            430 414579at33208        -            250     7e-16   57.4   4.4   2   2   6.6e-08   9.6e-07   27.4   1.0    36   120   254   340   221   356 0.77 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 414579at33208        -            250     2e-15   55.9   0.2   1   3   3.5e-05   0.00052   18.5   0.0    64   121    12    72     3    76 0.84 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 414579at33208        -            250     2e-15   55.9   0.2   2   3    0.0015     0.022   13.2   0.0    63   122   109   171    91   181 0.80 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i1:356-1150|-     -            265 414579at33208        -            250     2e-15   55.9   0.2   3   3   8.8e-06   0.00013   20.5   0.0    12   116   201   265   191   265 0.51 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 414579at33208        -            250     2e-15   55.9   0.2   1   3   3.5e-05   0.00052   18.5   0.0    64   121    12    72     3    76 0.84 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 414579at33208        -            250     2e-15   55.9   0.2   2   3    0.0015     0.022   13.2   0.0    63   122   109   171    91   181 0.80 -
266808at33208_88015_0:000432|TRINITY_DN82468_c10_g1_i3:2606-3400|-    -            265 414579at33208        -            250     2e-15   55.9   0.2   3   3   8.8e-06   0.00013   20.5   0.0    12   116   201   265   191   265 0.51 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i5:261-863|+        -            201 414579at33208        -            250   2.8e-15   55.4   3.9   1   2     2e-07     3e-06   25.8   0.5    59   138    12    92     1    94 0.82 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i5:261-863|+        -            201 414579at33208        -            250   2.8e-15   55.4   3.9   2   2   6.7e-10   9.9e-09   33.9   0.4     3   115    84   201    82   201 0.88 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i7:1211-1813|+      -            201 414579at33208        -            250   2.8e-15   55.4   3.9   1   2     2e-07     3e-06   25.8   0.5    59   138    12    92     1    94 0.82 -
357580at33208_7493_0:001a21|TRINITY_DN82628_c4_g1_i7:1211-1813|+      -            201 414579at33208        -            250   2.8e-15   55.4   3.9   2   2   6.7e-10   9.9e-09   33.9   0.4     3   115    84   201    82   201 0.88 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i2:302-886|+    -            195 414579at33208        -            250   3.5e-15   55.1   0.6   1   2     1e-09   1.5e-08   33.3   0.2    64   119     6    61     3    67 0.93 -
433216at33208_1049336_0:0015c1|TRINITY_DN75389_c16_g1_i2:302-886|+    -            195 414579at33208        -            250   3.5e-15   55.1   0.6   2   2   2.2e-05   0.00032   19.2   0.0    57   119   121   187    81   192 0.80 -
