#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 361100at33208        -            270  1.4e-130  433.6   5.5   1   1  1.9e-131  2.9e-130  432.5   5.5     1   270    10   312    10   312 0.92 -
357580at33208_6239_0:00073f|TRINITY_DN76578_c9_g1_i6:2155-2979|+      -            275 361100at33208        -            270   8.6e-13   47.3   0.0   2   3      0.35       5.6    5.3   0.0   192   218    76   102    58   127 0.64 -
357580at33208_6239_0:00073f|TRINITY_DN76578_c9_g1_i6:2155-2979|+      -            275 361100at33208        -            270   8.6e-13   47.3   0.0   3   3   1.4e-07   2.2e-06   26.3   0.0     4    93   182   275   179   275 0.80 -
235430at33208_37621_0:000821|TRINITY_DN84958_c6_g2_i4:636-1460|+      -            275 361100at33208        -            270   9.3e-13   47.2   0.1   1   2   2.1e-10   3.3e-09   35.5   0.0     3   151    14   159    13   215 0.78 -
235430at33208_37621_0:000821|TRINITY_DN84958_c6_g2_i4:636-1460|+      -            275 361100at33208        -            270   9.3e-13   47.2   0.1   2   2     0.091       1.4    7.2   0.0    69   103   213   249   206   271 0.74 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   1   3      0.11       1.7    7.0   0.1    68   109     9    52     2    68 0.58 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   2   3     8e-09   1.2e-07   30.4   0.1     5   100    74   171    70   175 0.86 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i1:908-1816|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   3   3    0.0019      0.03   12.7   0.2   180   221   224   267   216   277 0.71 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   1   3      0.11       1.7    7.0   0.1    68   109     9    52     2    68 0.58 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   2   3     8e-09   1.2e-07   30.4   0.1     5   100    74   171    70   175 0.86 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i3:816-1724|+     -            303 361100at33208        -            270   1.2e-12   46.9   9.7   3   3    0.0019      0.03   12.7   0.2   180   221   224   267   216   277 0.71 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 361100at33208        -            270   1.2e-12   46.9   9.7   1   3      0.11       1.7    7.0   0.1    68   109     9    52     2    68 0.58 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 361100at33208        -            270   1.2e-12   46.9   9.7   2   3     8e-09   1.2e-07   30.4   0.1     5   100    74   171    70   175 0.86 -
414579at33208_48498_0:001141|TRINITY_DN73614_c11_g1_i4:1137-2045|+    -            303 361100at33208        -            270   1.2e-12   46.9   9.7   3   3    0.0019      0.03   12.7   0.2   180   221   224   267   216   277 0.71 -
433216at33208_321398_0:0016ec|TRINITY_DN92485_c10_g1_i3:623-1081|-    -            153 361100at33208        -            270   1.3e-12   46.7   2.3   1   2   2.7e-11   4.2e-10   38.5   0.1     3   111    11   119     9   120 0.90 -
433216at33208_321398_0:0016ec|TRINITY_DN92485_c10_g1_i3:623-1081|-    -            153 361100at33208        -            270   1.3e-12   46.7   2.3   2   2     0.032      0.51    8.7   0.4   181   215   116   150   114   152 0.84 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   1   4      0.26       4.1    5.7   0.1    81   108   107   134   101   140 0.73 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   2   4     0.054      0.84    8.0   0.3   167   217   127   180   126   189 0.80 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   3   4       8.6   1.3e+02    0.7   0.0     3    19   211   227   209   240 0.66 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i1:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   4   4   4.4e-11   6.9e-10   37.8   1.1     3   137   280   420   279   424 0.82 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   1   4      0.26       4.1    5.7   0.1    81   108   107   134   101   140 0.73 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   2   4     0.054      0.84    8.0   0.3   167   217   127   180   126   189 0.80 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   3   4       8.6   1.3e+02    0.7   0.0     3    19   211   227   209   240 0.66 -
419914at33208_7425_0:000cf5|TRINITY_DN76209_c5_g1_i2:119-1390|+       -            424 361100at33208        -            270   1.5e-12   46.5  12.8   4   4   4.4e-11   6.9e-10   37.8   1.1     3   137   280   420   279   424 0.82 -
365323at33208_40932_0:0000db|TRINITY_DN84760_c5_g1_i5:958-1560|-      -            201 361100at33208        -            270   1.8e-12   46.2   0.0   1   2   5.6e-12   8.8e-11   40.7   0.0     3   151     9   164     8   174 0.81 -
365323at33208_40932_0:0000db|TRINITY_DN84760_c5_g1_i5:958-1560|-      -            201 361100at33208        -            270   1.8e-12   46.2   0.0   2   2       1.2        19    3.5   0.0     2    17   181   196   180   199 0.89 -
201397at33208_1629725_0:000db0|TRINITY_DN84398_c2_g1_i5:1464-1895|+   -            144 361100at33208        -            270     2e-12   46.1   0.1   1   2   1.2e-12   1.9e-11   42.9   0.1   181   268    27   125    10   127 0.82 -
201397at33208_1629725_0:000db0|TRINITY_DN84398_c2_g1_i5:1464-1895|+   -            144 361100at33208        -            270     2e-12   46.1   0.1   2   2       1.1        17    3.7   0.0   186   214   116   144   110   144 0.45 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   1   2       1.6        24    3.2   0.1     2    29     2    29     1    39 0.75 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   2   2     2e-12   3.1e-11   42.2   0.2     2   115    45   158    44   184 0.83 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   1   2       1.6        24    3.2   0.1     2    29     2    29     1    39 0.75 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   2   2     2e-12   3.1e-11   42.2   0.2     2   115    45   158    44   184 0.83 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   1   2       1.6        24    3.2   0.1     2    29     2    29     1    39 0.75 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   2   2     2e-12   3.1e-11   42.2   0.2     2   115    45   158    44   184 0.83 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   1   2       1.6        24    3.2   0.1     2    29     2    29     1    39 0.75 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   2   2     2e-12   3.1e-11   42.2   0.2     2   115    45   158    44   184 0.83 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   1   2       1.6        24    3.2   0.1     2    29     2    29     1    39 0.75 -
357580at33208_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-     -            184 361100at33208        -            270   2.1e-12   46.0   1.6   2   2     2e-12   3.1e-11   42.2   0.2     2   115    45   158    44   184 0.83 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i2:759-1199|-     -            147 361100at33208        -            270   1.3e-11   43.4   0.0   1   2   0.00045     0.007   14.8   0.0   231   270     1    42     1    42 0.91 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i2:759-1199|-     -            147 361100at33208        -            270   1.3e-11   43.4   0.0   2   2   1.7e-07   2.6e-06   26.0   0.0     3   142    45   101    43   109 0.51 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i7:758-1198|-     -            147 361100at33208        -            270   1.3e-11   43.4   0.0   1   2   0.00045     0.007   14.8   0.0   231   270     1    42     1    42 0.91 -
111746at33208_28377_0:003c8b|TRINITY_DN82339_c12_g1_i7:758-1198|-     -            147 361100at33208        -            270   1.3e-11   43.4   0.0   2   2   1.7e-07   2.6e-06   26.0   0.0     3   142    45   101    43   109 0.51 -
357580at33208_286706_0:002341|TRINITY_DN88363_c11_g1_i1:894-1412|+    -            173 361100at33208        -            270   1.4e-11   43.3   0.0   1   2   0.00035    0.0055   15.1   0.0   221   268    15    64     5    66 0.76 -
357580at33208_286706_0:002341|TRINITY_DN88363_c11_g1_i1:894-1412|+    -            173 361100at33208        -            270   1.4e-11   43.3   0.0   2   2   5.1e-07   8.1e-06   24.4   0.0     6   100    77   172    70   173 0.88 -
357580at33208_286706_0:002341|TRINITY_DN88363_c11_g1_i3:1361-1879|+   -            173 361100at33208        -            270   1.4e-11   43.3   0.0   1   2   0.00035    0.0055   15.1   0.0   221   268    15    64     5    66 0.76 -
357580at33208_286706_0:002341|TRINITY_DN88363_c11_g1_i3:1361-1879|+   -            173 361100at33208        -            270   1.4e-11   43.3   0.0   2   2   5.1e-07   8.1e-06   24.4   0.0     6   100    77   172    70   173 0.88 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 361100at33208        -            270   4.2e-11   41.7   0.0   1   2   5.9e-07   9.2e-06   24.2   0.0    42   138    48   145    29   158 0.77 -
537718at33208_6669_0:00507f|TRINITY_DN85821_c14_g1_i1:201-1097|+      -            299 361100at33208        -            270   4.2e-11   41.7   0.0   2   2   0.00029    0.0046   15.4   0.1    11   111   181   283   177   297 0.77 -
453052at33208_1155016_0:00267c|TRINITY_DN71112_c3_g1_i1:14-427|-      -            138 361100at33208        -            270   4.4e-11   41.7   1.4   1   2     9e-08   1.4e-06   26.9   0.8     6   103     1   101     1   103 0.85 -
453052at33208_1155016_0:00267c|TRINITY_DN71112_c3_g1_i1:14-427|-      -            138 361100at33208        -            270   4.4e-11   41.7   1.4   2   2   1.4e-05   0.00022   19.7   0.0     3    56    85   138    83   138 0.95 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i2:525-884|+        -            120 361100at33208        -            270   4.9e-11   41.5   0.1   1   2   3.9e-10     6e-09   34.7   0.0   185   268     6   100     2   101 0.82 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i2:525-884|+        -            120 361100at33208        -            270   4.9e-11   41.5   0.1   2   2      0.03      0.46    8.8   0.0    65   100    85   120    82   120 0.81 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+      -            120 361100at33208        -            270   4.9e-11   41.5   0.1   1   2   3.9e-10     6e-09   34.7   0.0   185   268     6   100     2   101 0.82 -
414579at33208_9974_0:005197|TRINITY_DN79765_c9_g1_i4:1514-1873|+      -            120 361100at33208        -            270   4.9e-11   41.5   0.1   2   2      0.03      0.46    8.8   0.0    65   100    85   120    82   120 0.81 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   1   4    0.0009     0.014   13.8   0.0    72   149     9    89     3   101 0.87 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   2   4      0.25       3.9    5.8   0.0     2    22   105   125   104   136 0.82 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   3   4     0.022      0.35    9.2   0.0    63   140   190   267   154   271 0.53 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i5:1287-2204|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   4   4      0.59       9.2    4.6   0.0    21    46   272   297   267   303 0.75 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   1   4    0.0009     0.014   13.8   0.0    72   149     9    89     3   101 0.87 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   2   4      0.25       3.9    5.8   0.0     2    22   105   125   104   136 0.82 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   3   4     0.022      0.35    9.2   0.0    63   140   190   267   154   271 0.53 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   4   4      0.59       9.2    4.6   0.0    21    46   272   297   267   303 0.75 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   1   4    0.0009     0.014   13.8   0.0    72   149     9    89     3   101 0.87 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   2   4      0.25       3.9    5.8   0.0     2    22   105   125   104   136 0.82 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   3   4     0.022      0.35    9.2   0.0    63   140   190   267   154   271 0.53 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+      -            306 361100at33208        -            270   5.4e-11   41.4   1.2   4   4      0.59       9.2    4.6   0.0    21    46   272   297   267   303 0.75 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i4:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   1   3   5.3e-05   0.00083   17.8   0.3   127   217     2   104     1   111 0.73 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i4:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   2   3   0.00011    0.0017   16.8   0.0    70   119   114   166   107   171 0.75 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i4:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   3   3      0.79        12    4.1   0.0    68    98   156   186   154   187 0.61 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i7:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   1   3   5.3e-05   0.00083   17.8   0.3   127   217     2   104     1   111 0.73 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i7:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   2   3   0.00011    0.0017   16.8   0.0    70   119   114   166   107   171 0.75 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i7:450-1010|-       -            187 361100at33208        -            270   1.5e-10   39.9   1.2   3   3      0.79        12    4.1   0.0    68    98   156   186   154   187 0.61 -
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-     -            329 361100at33208        -            270   1.7e-10   39.8   0.0   1   2   5.3e-10   8.3e-09   34.2   0.0    37   156    15   138     7   213 0.74 -
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-     -            329 361100at33208        -            270   1.7e-10   39.8   0.0   2   2      0.49       7.6    4.8   0.0    75   217   138   292   124   325 0.59 -
