#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   1.1e-71  240.1   0.0   1   1   1.1e-72   1.9e-71  239.3   0.0     2   249    11   295    10   299 0.86 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   1   4     0.086       1.5    7.0   0.0    28    92     6    72     1    79 0.74 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   2   4       5.8        98    1.1   0.1   182   204    97   119    62   122 0.61 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   3   4    0.0001    0.0017   16.6   0.1    77   169   170   268   150   277 0.63 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i6:2015-2932|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   4   4       3.6        60    1.7   0.0   218   240   282   304   272   306 0.63 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   1   4     0.086       1.5    7.0   0.0    28    92     6    72     1    79 0.74 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   2   4       5.8        98    1.1   0.1   182   204    97   119    62   122 0.61 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   3   4    0.0001    0.0017   16.6   0.1    77   169   170   268   150   277 0.63 -
235430at33208_6087_0:002c27|TRINITY_DN89883_c1_g1_i8:2302-3219|+    -            306 327301at33208        -            257   1.1e-07   30.3   2.0   4   4       3.6        60    1.7   0.0   218   240   282   304   272   306 0.63 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   1   4       8.8   1.5e+02    0.5   0.0    71    92    25    46    14    52 0.73 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   2   4         2        33    2.6   0.0    65   124    60   119    50   127 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   3   4    0.0011     0.019   13.2   0.1   131   245   177   302   155   314 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i10:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   4   4      0.85        14    3.8   0.0    75    93   351   369   338   411 0.86 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   1   4       8.8   1.5e+02    0.5   0.0    71    92    25    46    14    52 0.73 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   2   4         2        33    2.6   0.0    65   124    60   119    50   127 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   3   4    0.0011     0.019   13.2   0.1   131   245   177   302   155   314 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i12:573-1811|-    -            413 327301at33208        -            257   1.7e-07   29.8   0.6   4   4      0.85        14    3.8   0.0    75    93   351   369   338   411 0.86 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   1   4       8.8   1.5e+02    0.5   0.0    71    92    25    46    14    52 0.73 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   2   4         2        33    2.6   0.0    65   124    60   119    50   127 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   3   4    0.0011     0.019   13.2   0.1   131   245   177   302   155   314 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i5:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   4   4      0.85        14    3.8   0.0    75    93   351   369   338   411 0.86 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   1   4       8.8   1.5e+02    0.5   0.0    71    92    25    46    14    52 0.73 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   2   4         2        33    2.6   0.0    65   124    60   119    50   127 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   3   4    0.0011     0.019   13.2   0.1   131   245   177   302   155   314 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i8:573-1811|-     -            413 327301at33208        -            257   1.7e-07   29.8   0.6   4   4      0.85        14    3.8   0.0    75    93   351   369   338   411 0.86 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+  -            212 327301at33208        -            257   1.7e-07   29.7   0.4   1   3       0.3         5    5.3   0.0    36    70     9    43     7    59 0.86 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+  -            212 327301at33208        -            257   1.7e-07   29.7   0.4   2   3      0.27       4.6    5.4   0.0    33    62    92   121    79   132 0.61 -
380583at33208_294128_0:0041aa|TRINITY_DN82334_c12_g1_i3:523-1158|+  -            212 327301at33208        -            257   1.7e-07   29.7   0.4   3   3   0.00046    0.0078   14.5   0.0    33    69   134   170   129   175 0.86 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 327301at33208        -            257   1.8e-07   29.7   0.8   1   4         7   1.2e+02    0.8   0.0    71    92    25    46    14    55 0.73 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 327301at33208        -            257   1.8e-07   29.7   0.8   2   4       1.7        28    2.8   0.0    64   124    59   119    49   127 0.75 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 327301at33208        -            257   1.8e-07   29.7   0.8   3   4   0.00093     0.016   13.5   0.1   131   245   177   302   155   314 0.71 -
433216at33208_8030_0:00519a|TRINITY_DN92934_c7_g1_i2:44-1168|-      -            375 327301at33208        -            257   1.8e-07   29.7   0.8   4   4       1.3        22    3.2   0.0    75    91   351   367   338   372 0.84 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i3:298-1869|-  -            524 327301at33208        -            257   1.9e-07   29.6   1.7   1   2      0.33       5.5    5.1   0.0   215   249    57    91    45    98 0.88 -
177718at33208_294128_0:00120d|TRINITY_DN87790_c10_g1_i3:298-1869|-  -            524 327301at33208        -            257   1.9e-07   29.6   1.7   2   2   8.3e-05    0.0014   16.9   0.7    75   176   219   343   195   376 0.67 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   1   6       5.1        86    1.2   0.1   138   172    62    96    29   136 0.65 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   2   6      0.16       2.6    6.2   0.0   215   248   192   226   179   235 0.68 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   3   6         3        51    2.0   0.1    76   249   442   463   370   485 0.59 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   4   6     0.057      0.96    7.6   0.1   218   248   489   519   484   528 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   5   6     0.062         1    7.5   0.0   223   251   536   564   521   569 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   6   6       4.4        74    1.5   0.0    76    96   584   603   567   618 0.72 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   1   6       5.1        86    1.2   0.1   138   172    62    96    29   136 0.65 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   2   6      0.16       2.6    6.2   0.0   215   248   192   226   179   235 0.68 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   3   6         3        51    2.0   0.1    76   249   442   463   370   485 0.59 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   4   6     0.057      0.96    7.6   0.1   218   248   489   519   484   528 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   5   6     0.062         1    7.5   0.0   223   251   536   564   521   569 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i7:178-2729|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   6   6       4.4        74    1.5   0.0    76    96   584   603   567   618 0.72 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   1   6       5.1        86    1.2   0.1   138   172    62    96    29   136 0.65 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   2   6      0.16       2.6    6.2   0.0   215   248   192   226   179   235 0.68 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   3   6         3        51    2.0   0.1    76   249   442   463   370   485 0.59 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   4   6     0.057      0.96    7.6   0.1   218   248   489   519   484   528 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   5   6     0.062         1    7.5   0.0   223   251   536   564   521   569 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i1:169-2586|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   6   6       4.4        74    1.5   0.0    76    96   584   603   567   618 0.72 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   1   6       5.1        86    1.2   0.1   138   172    62    96    29   136 0.65 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   2   6      0.16       2.6    6.2   0.0   215   248   192   226   179   235 0.68 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   3   6         3        51    2.0   0.1    76   249   442   463   370   485 0.59 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   4   6     0.057      0.96    7.6   0.1   218   248   489   519   484   528 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   5   6     0.062         1    7.5   0.0   223   251   536   564   521   569 0.87 -
111746at33208_6850_0:001291|TRINITY_DN87686_c12_g1_i3:178-2595|-    -            806 327301at33208        -            257   2.4e-07   29.3   9.1   6   6       4.4        74    1.5   0.0    76    96   584   603   567   618 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i12:1874-2644|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   1   3     0.002     0.034   12.4   0.0   188   253    73   143    15   147 0.56 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i12:1874-2644|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   2   3      0.29       4.9    5.3   0.0     3    55   149   209   147   214 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i12:1874-2644|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   3   3      0.16       2.7    6.2   0.0   111   167   198   254   194   255 0.88 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i13:1821-2591|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   1   3     0.002     0.034   12.4   0.0   188   253    73   143    15   147 0.56 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i13:1821-2591|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   2   3      0.29       4.9    5.3   0.0     3    55   149   209   147   214 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i13:1821-2591|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   3   3      0.16       2.7    6.2   0.0   111   167   198   254   194   255 0.88 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i16:1851-2621|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   1   3     0.002     0.034   12.4   0.0   188   253    73   143    15   147 0.56 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i16:1851-2621|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   2   3      0.29       4.9    5.3   0.0     3    55   149   209   147   214 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i16:1851-2621|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   3   3      0.16       2.7    6.2   0.0   111   167   198   254   194   255 0.88 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i19:1823-2593|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   1   3     0.002     0.034   12.4   0.0   188   253    73   143    15   147 0.56 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i19:1823-2593|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   2   3      0.29       4.9    5.3   0.0     3    55   149   209   147   214 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i19:1823-2593|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   3   3      0.16       2.7    6.2   0.0   111   167   198   254   194   255 0.88 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i20:1832-2602|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   1   3     0.002     0.034   12.4   0.0   188   253    73   143    15   147 0.56 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i20:1832-2602|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   2   3      0.29       4.9    5.3   0.0     3    55   149   209   147   214 0.72 -
447320at33208_54380_0:0011ad|TRINITY_DN88422_c3_g1_i20:1832-2602|+  -            257 327301at33208        -            257   2.4e-07   29.3   0.1   3   3      0.16       2.7    6.2   0.0   111   167   198   254   194   255 0.88 -
