#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-   -            296 118807at6656         -            237   6.4e-23   80.7   1.5   1   2   1.4e-09   2.3e-08   33.0   0.1     8   116     6   121     1   139 0.72 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-   -            296 118807at6656         -            237   6.4e-23   80.7   1.5   2   2   7.5e-14   1.3e-12   46.9   0.1    20   156   156   288   150   294 0.87 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-   -            296 118807at6656         -            237   6.4e-23   80.7   1.5   1   2   1.4e-09   2.3e-08   33.0   0.1     8   116     6   121     1   139 0.72 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-   -            296 118807at6656         -            237   6.4e-23   80.7   1.5   2   2   7.5e-14   1.3e-12   46.9   0.1    20   156   156   288   150   294 0.87 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   1   3   1.1e-08   1.8e-07   30.0   0.1    56   161     3   108     1   120 0.87 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   2   3   3.2e-06   5.4e-05   22.0   0.0    86   165   139   220   127   231 0.73 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   3   3   9.7e-07   1.7e-05   23.7   0.0    61   115   237   291   230   291 0.94 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   1   3   1.1e-08   1.8e-07   30.0   0.1    56   161     3   108     1   120 0.87 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   2   3   3.2e-06   5.4e-05   22.0   0.0    86   165   139   220   127   231 0.73 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   3   3   9.7e-07   1.7e-05   23.7   0.0    61   115   237   291   230   291 0.94 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   1   3   1.1e-08   1.8e-07   30.0   0.1    56   161     3   108     1   120 0.87 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   2   3   3.2e-06   5.4e-05   22.0   0.0    86   165   139   220   127   231 0.73 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+   -            291 118807at6656         -            237   4.3e-22   78.0   1.9   3   3   9.7e-07   1.7e-05   23.7   0.0    61   115   237   291   230   291 0.94 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+       -            266 118807at6656         -            237   6.5e-22   77.4   1.3   1   2      0.25       4.3    5.9   0.4   131   198    68   139    59   143 0.66 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+       -            266 118807at6656         -            237   6.5e-22   77.4   1.3   2   2   3.3e-21   5.7e-20   71.0   0.0     6   127   141   263   138   266 0.95 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-    -            164 118807at6656         -            237   7.9e-22   77.1   0.1   1   2   8.8e-05    0.0015   17.2   0.0    61   119     5    67     2    70 0.81 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-    -            164 118807at6656         -            237   7.9e-22   77.1   0.1   2   2     2e-17   3.4e-16   58.6   0.0    37   126    69   160    66   164 0.93 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-    -            164 118807at6656         -            237   7.9e-22   77.1   0.1   1   2   8.8e-05    0.0015   17.2   0.0    61   119     5    67     2    70 0.81 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-    -            164 118807at6656         -            237   7.9e-22   77.1   0.1   2   2     2e-17   3.4e-16   58.6   0.0    37   126    69   160    66   164 0.93 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 118807at6656         -            237   1.2e-21   76.5   3.7   1   3     0.086       1.5    7.5   0.0    56   117    53   114    25   117 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 118807at6656         -            237   1.2e-21   76.5   3.7   2   3   9.8e-10   1.7e-08   33.5   0.1     6   160    86   251    82   256 0.79 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-    -            430 118807at6656         -            237   1.2e-21   76.5   3.7   3   3   4.7e-12   8.1e-11   41.0   0.4    37   132   256   352   250   366 0.88 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 118807at6656         -            237   1.9e-21   75.9   1.1   1   4    0.0018     0.031   13.0   0.1    68   119    18    69    13    73 0.93 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 118807at6656         -            237   1.9e-21   75.9   1.1   2   4     0.024      0.42    9.3   0.0    33   115    69   155    67   157 0.84 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 118807at6656         -            237   1.9e-21   75.9   1.1   3   4   2.3e-10     4e-09   35.5   0.1     7    84   172   252   164   280 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 118807at6656         -            237   1.9e-21   75.9   1.1   4   4   0.00026    0.0045   15.7   0.0    21    78   273   332   261   332 0.79 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-    -            279 118807at6656         -            237   2.1e-21   75.7   0.2   1   3   2.9e-11     5e-10   38.5   0.0    22   121    14   115     6   119 0.91 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-    -            279 118807at6656         -            237   2.1e-21   75.7   0.2   2   3   2.3e-05    0.0004   19.1   0.0    83   158   120   195   115   204 0.90 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i6:287-1123|-    -            279 118807at6656         -            237   2.1e-21   75.7   0.2   3   3   0.00049    0.0085   14.8   0.1    79   130   208   259   202   279 0.74 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 118807at6656         -            237   2.1e-21   75.7  14.8   1   3   4.7e-09     8e-08   31.2   1.2    39   121     1    86     1    91 0.88 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 118807at6656         -            237   2.1e-21   75.7  14.8   2   3   6.2e-15   1.1e-13   50.5   6.6     4   152    52   210    50   212 0.84 -
81307at6656_224129_0:002676|TRINITY_DN92254_c0_g4_i1:77-1051|+     -            325 118807at6656         -            237   2.1e-21   75.7  14.8   3   3     0.074       1.3    7.7   0.1    82   116   289   324   230   325 0.60 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 118807at6656         -            237   2.4e-21   75.5   1.2   1   2   8.8e-13   1.5e-11   43.4   0.7    42   121     5    81     1    96 0.87 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 118807at6656         -            237   2.4e-21   75.5   1.2   2   2   8.8e-09   1.5e-07   30.3   0.0    50   167   118   244   103   264 0.76 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 118807at6656         -            237   2.4e-21   75.5   1.2   1   2   8.8e-13   1.5e-11   43.4   0.7    42   121     5    81     1    96 0.87 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 118807at6656         -            237   2.4e-21   75.5   1.2   2   2   8.8e-09   1.5e-07   30.3   0.0    50   167   118   244   103   264 0.76 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   1   3     0.024      0.42    9.2   0.0    80   117    28    65    19    72 0.88 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   2   3   1.1e-11     2e-10   39.8   0.0    53   129    94   170    72   176 0.81 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   3   3   3.2e-06   5.5e-05   21.9   0.0    60   150   191   287   177   292 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   1   3     0.024      0.42    9.2   0.0    80   117    28    65    19    72 0.88 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   2   3   1.1e-11     2e-10   39.8   0.0    53   129    94   170    72   176 0.81 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   3   3   3.2e-06   5.5e-05   21.9   0.0    60   150   191   287   177   292 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+     -            292 118807at6656         -            237   2.9e-21   75.2   0.1   1   3     0.024      0.42    9.2   0.0    80   117    28    65    19    72 0.88 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+     -            292 118807at6656         -            237   2.9e-21   75.2   0.1   2   3   1.1e-11     2e-10   39.8   0.0    53   129    94   170    72   176 0.81 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+     -            292 118807at6656         -            237   2.9e-21   75.2   0.1   3   3   3.2e-06   5.5e-05   21.9   0.0    60   150   191   287   177   292 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   1   3     0.024      0.42    9.2   0.0    80   117    28    65    19    72 0.88 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   2   3   1.1e-11     2e-10   39.8   0.0    53   129    94   170    72   176 0.81 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+    -            292 118807at6656         -            237   2.9e-21   75.2   0.1   3   3   3.2e-06   5.5e-05   21.9   0.0    60   150   191   287   177   292 0.77 -
40929at6656_294128_0:003b86|TRINITY_DN79765_c9_g1_i4:59-1915|+     -            619 118807at6656         -            237   3.2e-21   75.1   1.0   1   2       0.4       6.8    5.3   0.2   128   198   418   492   412   496 0.65 -
40929at6656_294128_0:003b86|TRINITY_DN79765_c9_g1_i4:59-1915|+     -            619 118807at6656         -            237   3.2e-21   75.1   1.0   2   2   1.6e-20   2.7e-19   68.8   0.0     5   127   493   616   489   619 0.95 -
83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1:6-677|-         -            224 118807at6656         -            237     4e-21   74.8   0.1   1   2   2.9e-09   4.9e-08   31.9   0.1    40   133     4   101     1   107 0.81 -
83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1:6-677|-         -            224 118807at6656         -            237     4e-21   74.8   0.1   2   2   4.3e-12   7.4e-11   41.2   0.0    52   131   105   186   100   195 0.86 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 118807at6656         -            237     7e-21   74.0   4.5   1   3     0.086       1.5    7.5   0.0    56   117    53   114    25   117 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 118807at6656         -            237     7e-21   74.0   4.5   2   3   7.3e-10   1.2e-08   33.9   0.2     4   160    84   251    81   258 0.79 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-    -            430 118807at6656         -            237     7e-21   74.0   4.5   3   3   2.1e-11   3.5e-10   38.9   0.6    37   132   256   352   251   366 0.88 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 118807at6656         -            237   2.5e-20   72.2   4.6   1   3     0.061         1    7.9   0.0    56   117    53   114    25   117 0.83 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 118807at6656         -            237   2.5e-20   72.2   4.6   2   3   4.5e-10   7.7e-09   34.6   0.2     4   160    84   251    81   257 0.79 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-    -            347 118807at6656         -            237   2.5e-20   72.2   4.6   3   3   1.3e-10   2.2e-09   36.3   0.6    37   124   256   344   251   347 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 118807at6656         -            237   3.1e-20   71.9   5.4   1   3   1.8e-05   0.00031   19.5   0.2    71   121    23    71     8    78 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 118807at6656         -            237   3.1e-20   71.9   5.4   2   3   9.5e-09   1.6e-07   30.2   0.0    39    96    74   131    69   143 0.93 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 118807at6656         -            237   3.1e-20   71.9   5.4   3   3   4.9e-07   8.4e-06   24.6   0.3    24   115   145   238   136   238 0.89 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 118807at6656         -            237   3.1e-20   71.9   5.4   1   3   1.8e-05   0.00031   19.5   0.2    71   121    23    71     8    78 0.87 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 118807at6656         -            237   3.1e-20   71.9   5.4   2   3   9.5e-09   1.6e-07   30.2   0.0    39    96    74   131    69   143 0.93 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 118807at6656         -            237   3.1e-20   71.9   5.4   3   3   4.9e-07   8.4e-06   24.6   0.3    24   115   145   238   136   238 0.89 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   1   2     1e-13   1.7e-12   46.5   0.3    61   160     3   105     1   111 0.87 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i1:1059-1610|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   2   2     1e-07   1.7e-06   26.9   0.8    38   114   108   183   104   184 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   1   2     1e-13   1.7e-12   46.5   0.3    61   160     3   105     1   111 0.87 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i4:1042-1593|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   2   2     1e-07   1.7e-06   26.9   0.8    38   114   108   183   104   184 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   1   2     1e-13   1.7e-12   46.5   0.3    61   160     3   105     1   111 0.87 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i6:2661-3212|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   2   2     1e-07   1.7e-06   26.9   0.8    38   114   108   183   104   184 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   1   2     1e-13   1.7e-12   46.5   0.3    61   160     3   105     1   111 0.87 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i7:2660-3211|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   2   2     1e-07   1.7e-06   26.9   0.8    38   114   108   183   104   184 0.90 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   1   2     1e-13   1.7e-12   46.5   0.3    61   160     3   105     1   111 0.87 -
83755at6656_64459_0:0022f7|TRINITY_DN85375_c3_g2_i8:2663-3214|-    -            184 118807at6656         -            237   7.3e-20   70.7   4.8   2   2     1e-07   1.7e-06   26.9   0.8    38   114   108   183   104   184 0.90 -
83755at6656_224129_0:002a26|TRINITY_DN71112_c3_g1_i1:11-475|-      -            155 118807at6656         -            237   9.1e-20   70.3   1.3   1   1   1.6e-20   2.8e-19   68.7   1.3     9   156     3   154     1   155 0.85 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i2:3297-3953|-   -            219 118807at6656         -            237   1.1e-19   70.1   0.2   1   2   5.7e-18   9.9e-17   60.4   0.2     7   128    10   134     4   137 0.94 -
