#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-    -            282 83755at6656          -            256   5.9e-16   57.6   2.4   2   3   6.4e-10   1.2e-08   33.6   0.1   126   235    72   175    62   177 0.85 -
31196at6656_438502_0:00123a|TRINITY_DN84760_c5_g1_i6:979-1824|-    -            282 83755at6656          -            256   5.9e-16   57.6   2.4   3   3   6.2e-09   1.1e-07   30.4   0.4   114   246   138   273   127   282 0.78 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 83755at6656          -            256   8.8e-16   57.0   6.3   1   3   4.9e-06   9.1e-05   20.9   0.1   131   217   212   296   208   319 0.80 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 83755at6656          -            256   8.8e-16   57.0   6.3   2   3     1e-10   1.9e-09   36.2   1.5   102   244   349   491   334   500 0.85 -
43728at6656_136037_0:001466|TRINITY_DN72062_c12_g1_i4:406-1935|+   -            510 83755at6656          -            256   8.8e-16   57.0   6.3   3   3       2.8        53    2.0   0.0    84    98   490   504   486   508 0.82 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+    -            496 83755at6656          -            256   9.5e-16   56.9   2.5   1   4       2.4        45    2.2   0.0   194   244     5    53     2    64 0.73 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+    -            496 83755at6656          -            256   9.5e-16   56.9   2.5   2   4   1.5e-09   2.9e-08   32.4   0.1   191   252    91   152    80   156 0.91 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+    -            496 83755at6656          -            256   9.5e-16   56.9   2.5   3   4   8.2e-05    0.0015   16.9   0.2   114   171   142   205   138   211 0.81 -
83755at6656_38123_0:002ff9|TRINITY_DN77327_c10_g2_i4:237-1724|+    -            496 83755at6656          -            256   9.5e-16   56.9   2.5   4   4      0.28       5.2    5.3   0.0    94   129   391   425   379   442 0.78 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 83755at6656          -            256     1e-15   56.8   6.2   1   3   5.4e-06    0.0001   20.8   0.1   131   218   257   342   253   378 0.81 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 83755at6656          -            256     1e-15   56.8   6.2   2   3   1.3e-10   2.4e-09   35.9   1.7   102   244   394   536   383   547 0.84 -
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 83755at6656          -            256     1e-15   56.8   6.2   3   3       2.3        43    2.3   0.0    84    99   535   550   531   568 0.82 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   1   6       0.1       1.9    6.8   0.0   106   154    20    73    16    86 0.78 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   2   6      0.16       2.9    6.2   0.2    82   129   171   218   138   223 0.71 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   3   6     0.022      0.41    8.9   0.2   135   217   345   420   281   427 0.60 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   4   6     6e-10   1.1e-08   33.7   0.0   105   239   394   528   392   539 0.83 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   5   6    0.0017     0.031   12.6   0.1   195   239   483   528   476   562 0.71 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-     -            913 83755at6656          -            256   1.2e-15   56.5   9.1   6   6       1.4        27    3.0   0.4    95   119   618   642   530   675 0.51 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   1   6     0.074       1.4    7.2   0.0   106   156    20    75    16   132 0.79 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   2   6      0.28       5.2    5.3   0.1    79   129   168   218   132   223 0.80 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   3   6     0.022      0.41    8.9   0.2   135   217   345   420   281   427 0.60 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   4   6     6e-10   1.1e-08   33.7   0.0   105   239   394   528   392   539 0.83 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   5   6    0.0017     0.031   12.6   0.1   195   239   483   528   476   562 0.71 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 83755at6656          -            256   1.3e-15   56.5   8.0   6   6       1.4        27    3.0   0.4    95   119   618   642   530   675 0.51 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 83755at6656          -            256   2.6e-15   55.5   1.5   1   3    0.0025     0.046   12.0   0.1   133   244    35   143    14   156 0.78 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 83755at6656          -            256   2.6e-15   55.5   1.5   2   3     0.024      0.45    8.8   0.0    33    73   163   203   160   210 0.89 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-   -            332 83755at6656          -            256   2.6e-15   55.5   1.5   3   3   2.4e-08   4.5e-07   28.5   0.1    34   165   208   329   202   331 0.82 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i1:4-957|+     -            318 83755at6656          -            256   2.7e-15   55.4   2.9   1   5       4.5        83    1.4   0.0    37    62     9    37     6    46 0.74 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i1:4-957|+     -            318 83755at6656          -            256   2.7e-15   55.4   2.9   2   5    0.0008     0.015   13.7   0.3    37    92    54   111    47   113 0.87 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i1:4-957|+     -            318 83755at6656          -            256   2.7e-15   55.4   2.9   3   5      0.24       4.5    5.5   0.0    36    68    94   126    87   132 0.77 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i1:4-957|+     -            318 83755at6656          -            256   2.7e-15   55.4   2.9   4   5   7.1e-06   0.00013   20.4   0.1    37    73   138   174   133   199 0.84 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i1:4-957|+     -            318 83755at6656          -            256   2.7e-15   55.4   2.9   5   5   0.00077     0.014   13.7   0.0   128   164   257   293   224   307 0.77 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 83755at6656          -            256   2.7e-15   55.4   0.7   1   2   2.5e-14   4.6e-13   48.1   0.5    37   217     6   190     1   196 0.75 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i3:1808-2602|+    -            265 83755at6656          -            256   2.7e-15   55.4   0.7   2   2      0.24       4.4    5.5   0.0    53   109   218   244   206   265 0.43 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 83755at6656          -            256   2.7e-15   55.4   0.7   1   2   2.5e-14   4.6e-13   48.1   0.5    37   217     6   190     1   196 0.75 -
83755at6656_30019_0:0008bb|TRINITY_DN77348_c7_g1_i5:676-1470|+     -            265 83755at6656          -            256   2.7e-15   55.4   0.7   2   2      0.24       4.4    5.5   0.0    53   109   218   244   206   265 0.43 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 83755at6656          -            256   4.3e-15   54.7   2.3   1   3   3.1e-06   5.7e-05   21.6   0.0    98   166    40   115    21   121 0.73 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 83755at6656          -            256   4.3e-15   54.7   2.3   2   3   0.00015    0.0027   16.1   0.0   106   216    91   207    80   215 0.76 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-    -            272 83755at6656          -            256   4.3e-15   54.7   2.3   3   3   1.3e-08   2.4e-07   29.3   0.9   121   237   162   271   154   272 0.88 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   1   3   5.8e-05    0.0011   17.4   0.1   203   251     4    55     1    59 0.77 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   2   3   1.4e-11   2.6e-10   39.1   1.3   114   251    44   185    42   186 0.78 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   3   3      0.26       4.8    5.4   0.0    39    68   161   188   152   195 0.64 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   1   3   5.8e-05    0.0011   17.4   0.1   203   251     4    55     1    59 0.77 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   2   3   1.4e-11   2.6e-10   39.1   1.3   114   251    44   185    42   186 0.78 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-   -            198 83755at6656          -            256   4.6e-15   54.6   3.7   3   3      0.26       4.8    5.4   0.0    39    68   161   188   152   195 0.64 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i3:64-957|+    -            298 83755at6656          -            256   8.3e-15   53.8   2.1   1   4   0.00066     0.012   13.9   0.3    37    92    34    91    30    94 0.87 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i3:64-957|+    -            298 83755at6656          -            256   8.3e-15   53.8   2.1   2   4      0.23       4.3    5.6   0.0    36    68    74   106    67   111 0.77 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i3:64-957|+    -            298 83755at6656          -            256   8.3e-15   53.8   2.1   3   4   6.3e-06   0.00012   20.5   0.1    37    74   118   155   112   179 0.84 -
107802at6656_133901_0:0038d3|TRINITY_DN85368_c12_g1_i3:64-957|+    -            298 83755at6656          -            256   8.3e-15   53.8   2.1   4   4   0.00069     0.013   13.9   0.0   128   164   237   273   204   287 0.77 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 83755at6656          -            256     1e-14   53.5   3.7   1   2   0.00036    0.0066   14.8   0.0   207   247     1    43     1    54 0.79 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 83755at6656          -            256     1e-14   53.5   3.7   2   2   7.2e-10   1.3e-08   33.5   3.5    36   217   100   310    97   312 0.71 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 83755at6656          -            256   1.5e-14   52.9   2.7   1   4   8.2e-07   1.5e-05   23.5   0.0   134   239     1    98     1   111 0.90 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 83755at6656          -            256   1.5e-14   52.9   2.7   2   4       1.7        32    2.7   0.0   189   239   146   199   141   214 0.66 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 83755at6656          -            256   1.5e-14   52.9   2.7   3   4     1e-05   0.00019   19.8   1.1    38   165   186   317   172   318 0.58 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-     -            352 83755at6656          -            256   1.5e-14   52.9   2.7   4   4   4.7e-06   8.8e-05   21.0   0.2   100   201   245   350   241   352 0.76 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 83755at6656          -            256   1.5e-14   52.9   2.7   1   4   8.2e-07   1.5e-05   23.5   0.0   134   239     1    98     1   111 0.90 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 83755at6656          -            256   1.5e-14   52.9   2.7   2   4       1.7        32    2.7   0.0   189   239   146   199   141   214 0.66 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 83755at6656          -            256   1.5e-14   52.9   2.7   3   4     1e-05   0.00019   19.8   1.1    38   165   186   317   172   318 0.58 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-    -            352 83755at6656          -            256   1.5e-14   52.9   2.7   4   4   4.7e-06   8.8e-05   21.0   0.2   100   201   245   350   241   352 0.76 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   1   3   3.9e-09   7.2e-08   31.1   0.0   188   252    75   139    60   145 0.89 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   2   3      0.44       8.2    4.7   0.1   143   219   203   274   145   286 0.55 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i3:47-1270|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   3   3   0.00066     0.012   13.9   0.0   114   164   351   407   309   408 0.83 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   1   3   3.9e-09   7.2e-08   31.1   0.0   188   252    75   139    60   145 0.89 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   2   3      0.44       8.2    4.7   0.1   143   219   203   274   145   286 0.55 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i5:47-1424|+     -            408 83755at6656          -            256   1.7e-14   52.8   1.5   3   3   0.00066     0.012   13.9   0.0   114   164   351   407   309   408 0.83 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+       -            266 83755at6656          -            256   1.8e-14   52.7   1.8   1   3      0.39       7.2    4.8   0.1   137   176    68   105    64   112 0.87 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+       -            266 83755at6656          -            256   1.8e-14   52.7   1.8   2   3   2.6e-10   4.8e-09   34.9   0.0   109   239   114   235   108   237 0.91 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+       -            266 83755at6656          -            256   1.8e-14   52.7   1.8   3   3   1.7e-05   0.00031   19.2   0.1   129   182   217   266   217   266 0.93 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+    -            213 83755at6656          -            256   2.1e-14   52.5   1.3   1   2   4.2e-12   7.9e-11   40.8   0.4   102   221    36   155    29   169 0.86 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+    -            213 83755at6656          -            256   2.1e-14   52.5   1.3   2   2      0.02      0.37    9.1   0.0   110   137   172   199   165   213 0.71 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i1:239-1096|+    -            286 83755at6656          -            256   2.2e-14   52.4   0.6   1   2   4.2e-05   0.00078   17.8   0.2   107   165     3    67     1    71 0.81 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i1:239-1096|+    -            286 83755at6656          -            256   2.2e-14   52.4   0.6   2   2   3.1e-09   5.7e-08   31.4   0.0   128   245   161   283   113   286 0.79 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+    -            383 83755at6656          -            256   4.5e-14   51.4   0.1   1   1   4.1e-15   7.6e-14   50.7   0.1    48   170     9   160     1   183 0.81 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 83755at6656          -            256   4.9e-14   51.3   7.6   1   5      0.83        15    3.8   0.1    47   100    67   128    58   142 0.65 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 83755at6656          -            256   4.9e-14   51.3   7.6   2   5      0.19       3.6    5.8   0.0   148   242   110   199   103   215 0.75 -
