#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+    -           1048 71018at6656          -            402   4.1e-19   67.8   0.9   1   4    0.0034     0.057   11.4   0.0   293   345   629   680   621   692 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+    -           1048 71018at6656          -            402   4.1e-19   67.8   0.9   2   4   5.3e-10   8.9e-09   33.8   0.2   292   368   723   798   718   804 0.88 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+    -           1048 71018at6656          -            402   4.1e-19   67.8   0.9   3   4       8.5   1.4e+02    0.2   0.0   336   369   810   843   799   860 0.78 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+    -           1048 71018at6656          -            402   4.1e-19   67.8   0.9   4   4   6.3e-05    0.0011   17.1   0.0   297   367   863   935   857   949 0.90 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+    -           1049 71018at6656          -            402   4.1e-19   67.8   0.9   1   4    0.0034     0.057   11.4   0.0   293   345   630   681   622   693 0.85 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+    -           1049 71018at6656          -            402   4.1e-19   67.8   0.9   2   4   5.3e-10   8.9e-09   33.8   0.2   292   368   724   799   719   805 0.88 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+    -           1049 71018at6656          -            402   4.1e-19   67.8   0.9   3   4       8.5   1.4e+02    0.2   0.0   336   369   811   844   800   861 0.78 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+    -           1049 71018at6656          -            402   4.1e-19   67.8   0.9   4   4   6.3e-05    0.0011   17.1   0.0   297   367   864   936   858   950 0.90 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   1   3   3.5e-06   5.9e-05   21.2   0.2   307   377    16    87     2    98 0.80 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   2   3   4.5e-12   7.6e-11   40.6   0.0   270   384   105   228   100   235 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   3   3      0.54       9.1    4.1   0.1   305   326   238   259   233   267 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   1   3   3.5e-06   5.9e-05   21.2   0.2   307   377    16    87     2    98 0.80 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   2   3   4.5e-12   7.6e-11   40.6   0.0   270   384   105   228   100   235 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   3   3      0.54       9.1    4.1   0.1   305   326   238   259   233   267 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   1   3   3.5e-06   5.9e-05   21.2   0.2   307   377    16    87     2    98 0.80 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   2   3   4.5e-12   7.6e-11   40.6   0.0   270   384   105   228   100   235 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+    -            268 71018at6656          -            402   5.1e-19   67.5   2.0   3   3      0.54       9.1    4.1   0.1   305   326   238   259   233   267 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   1   3   3.5e-06   5.9e-05   21.2   0.2   307   377    16    87     2    98 0.80 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   2   3   4.5e-12   7.6e-11   40.6   0.0   270   384   105   228   100   235 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   3   3      0.54       9.1    4.1   0.1   305   326   238   259   233   267 0.84 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   1   3   3.5e-06   5.9e-05   21.2   0.2   307   377    16    87     2    98 0.80 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   2   3   4.5e-12   7.6e-11   40.6   0.0   270   384   105   228   100   235 0.82 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+     -            268 71018at6656          -            402   5.1e-19   67.5   2.0   3   3      0.54       9.1    4.1   0.1   305   326   238   259   233   267 0.84 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 71018at6656          -            402   8.2e-19   66.8   1.2   1   3   1.7e-05   0.00028   19.0   0.0   276   323     3    50     1    61 0.92 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 71018at6656          -            402   8.2e-19   66.8   1.2   2   3    0.0019     0.032   12.2   0.0   331   383    98   150    91   157 0.86 -
44953at6656_378494_0:0043d4|TRINITY_DN80473_c9_g2_i1:504-1442|-    -            313 71018at6656          -            402   8.2e-19   66.8   1.2   3   3     2e-13   3.4e-12   45.1   0.3   266   376   117   228   114   257 0.88 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i1:591-1406|+   -            272 71018at6656          -            402   2.9e-18   65.0   0.5   1   3   0.00039    0.0065   14.5   0.1   297   358    33    92    27    96 0.61 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i1:591-1406|+   -            272 71018at6656          -            402   2.9e-18   65.0   0.5   2   3   2.3e-11   3.8e-10   38.3   0.0   262   376    80   199    78   211 0.86 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i1:591-1406|+   -            272 71018at6656          -            402   2.9e-18   65.0   0.5   3   3    0.0077      0.13   10.2   0.0   288   322   238   272   207   272 0.85 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+  -            272 71018at6656          -            402   2.9e-18   65.0   0.5   1   3   0.00039    0.0065   14.5   0.1   297   358    33    92    27    96 0.61 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+  -            272 71018at6656          -            402   2.9e-18   65.0   0.5   2   3   2.3e-11   3.8e-10   38.3   0.0   262   376    80   199    78   211 0.86 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+  -            272 71018at6656          -            402   2.9e-18   65.0   0.5   3   3    0.0077      0.13   10.2   0.0   288   322   238   272   207   272 0.85 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 71018at6656          -            402   2.9e-18   65.0   4.9   1   3     0.025      0.42    8.5   0.1   164   346     6    49     1    67 0.46 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 71018at6656          -            402   2.9e-18   65.0   4.9   2   3   4.6e-12   7.7e-11   40.6   0.6   288   374    74   163    60   178 0.85 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i5:150-863|+     -            238 71018at6656          -            402   2.9e-18   65.0   4.9   3   3   5.7e-07   9.5e-06   23.8   0.4   270   364   143   238   132   238 0.86 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 71018at6656          -            402   2.9e-18   65.0   4.9   1   3     0.025      0.42    8.5   0.1   164   346     6    49     1    67 0.46 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 71018at6656          -            402   2.9e-18   65.0   4.9   2   3   4.6e-12   7.7e-11   40.6   0.6   288   374    74   163    60   178 0.85 -
58110at6656_123851_0:00295a|TRINITY_DN82628_c4_g1_i7:1100-1813|+   -            238 71018at6656          -            402   2.9e-18   65.0   4.9   3   3   5.7e-07   9.5e-06   23.8   0.4   270   364   143   238   132   238 0.86 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   1   4    0.0071      0.12   10.3   0.0   332   366     9    43     4    48 0.60 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   2   4   4.7e-14   7.9e-13   47.1   0.7   272   371    48   149    42   155 0.88 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   3   4       8.6   1.5e+02    0.2   0.0   346   386   172   216   160   231 0.64 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   4   4      0.18       3.1    5.7   0.0   308   359   236   288   205   289 0.77 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   1   4    0.0071      0.12   10.3   0.0   332   366     9    43     4    48 0.60 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   2   4   4.7e-14   7.9e-13   47.1   0.7   272   371    48   149    42   155 0.88 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   3   4       8.6   1.5e+02    0.2   0.0   346   386   172   216   160   231 0.64 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-    -            289 71018at6656          -            402   5.3e-18   64.2   4.0   4   4      0.18       3.1    5.7   0.0   308   359   236   288   205   289 0.77 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i11:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i11:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i11:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i13:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i13:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i13:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i15:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i15:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i15:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i16:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i16:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i16:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i17:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i17:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i17:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i18:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i19:844-3208|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i1:658-3022|+    -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i21:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   1   3   2.3e-07   3.9e-06   25.1   0.0   296   365     1    74     1    84 0.88 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   2   3    0.0057     0.096   10.6   0.1   310   365    93   151    75   173 0.78 -
58110at6656_110193_0:00292f|TRINITY_DN93438_c7_g1_i23:658-3022|+   -            287 71018at6656          -            402   7.1e-18   63.7   6.7   3   3   4.9e-09   8.2e-08   30.6   0.7   266   365   184   286   171   287 0.88 -
