#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-     -            719 43728at6656          -            431     5e-17   61.1   3.0   5   5    0.0049      0.09   10.8   0.0   246   361   501   613   496   620 0.85 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-     -            725 43728at6656          -            431   5.6e-17   61.0   3.3   1   5     0.072       1.3    7.0   0.0   177   237    47   119    32   133 0.61 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-     -            725 43728at6656          -            431   5.6e-17   61.0   3.3   2   5       5.3        99    0.8   0.0   248   277   250   281   240   300 0.78 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-     -            725 43728at6656          -            431   5.6e-17   61.0   3.3   3   5   0.00048     0.009   14.1   0.0   172   207   335   370   321   385 0.84 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-     -            725 43728at6656          -            431   5.6e-17   61.0   3.3   4   5   2.1e-06   3.9e-05   21.9   0.0   350   429   413   495   404   497 0.78 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-     -            725 43728at6656          -            431   5.6e-17   61.0   3.3   5   5    0.0049     0.092   10.8   0.0   246   361   507   619   502   626 0.85 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-     -            307 43728at6656          -            431   6.8e-17   60.7   0.5   1   4    0.0002    0.0037   15.4   0.0   167   217     9    60     1    62 0.83 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-     -            307 43728at6656          -            431   6.8e-17   60.7   0.5   2   4     0.014      0.26    9.3   0.0   375   429    77   130    59   132 0.81 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-     -            307 43728at6656          -            431   6.8e-17   60.7   0.5   3   4      0.38       7.1    4.6   0.0   160   215   175   231   149   235 0.75 -
83755at6656_54969_0:0008c2|TRINITY_DN86669_c5_g1_i3:575-1495|-     -            307 43728at6656          -            431   6.8e-17   60.7   0.5   4   4   3.3e-08   6.2e-07   27.9   0.0   362   421   239   297   214   305 0.75 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-     -            800 43728at6656          -            431     9e-17   60.3   3.2   1   5     0.082       1.5    6.8   0.0   177   237    98   170    83   184 0.61 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-     -            800 43728at6656          -            431     9e-17   60.3   3.2   2   5       5.7   1.1e+02    0.7   0.0   248   277   301   332   291   354 0.78 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-     -            800 43728at6656          -            431     9e-17   60.3   3.2   3   5   0.00058     0.011   13.9   0.0   172   207   386   421   376   435 0.84 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-     -            800 43728at6656          -            431     9e-17   60.3   3.2   4   5   1.8e-06   3.4e-05   22.1   0.0   350   429   464   546   423   548 0.80 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-     -            800 43728at6656          -            431     9e-17   60.3   3.2   5   5    0.0058      0.11   10.6   0.0   246   360   558   669   553   676 0.85 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   1   4   1.5e-05   0.00028   19.1   0.1   164   256   151   249   146   266 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   2   4   1.9e-08   3.5e-07   28.7   0.5   336   429   226   315   224   317 0.84 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   3   4     0.002     0.037   12.1   0.0   374   429   345   397   328   399 0.90 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   4   4      0.92        17    3.3   0.0   177   209   422   454   416   467 0.78 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   1   4   1.5e-05   0.00028   19.1   0.1   164   256   151   249   146   266 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   2   4   1.9e-08   3.5e-07   28.7   0.5   336   429   226   315   224   317 0.84 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   3   4     0.002     0.037   12.1   0.0   374   429   345   397   328   399 0.90 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+    -            472 43728at6656          -            431   3.3e-16   58.4   4.9   4   4      0.92        17    3.3   0.0   177   209   422   454   416   467 0.78 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 43728at6656          -            431   6.4e-16   57.5   3.7   1   4     0.019      0.35    8.9   0.1   394   430     5    40     2    41 0.89 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 43728at6656          -            431   6.4e-16   57.5   3.7   2   4    0.0043      0.08   11.0   0.0   176   216    55    96    41   102 0.78 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 43728at6656          -            431   6.4e-16   57.5   3.7   3   4   8.2e-07   1.5e-05   23.3   0.0   365   428   103   164    93   166 0.67 -
81307at6656_79782_0:000650|TRINITY_DN92485_c10_g1_i2:223-912|-     -            230 43728at6656          -            431   6.4e-16   57.5   3.7   4   4   0.00011    0.0021   16.3   0.4   379   429   158   207   155   209 0.88 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i11:830-1765|-   -            312 43728at6656          -            431   6.6e-16   57.4   0.3   1   3   2.1e-05   0.00039   18.6   0.0   393   429   151   187   146   189 0.92 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i11:830-1765|-   -            312 43728at6656          -            431   6.6e-16   57.4   0.3   2   3   0.00021    0.0039   15.3   0.0   396   429   204   237   195   239 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i11:830-1765|-   -            312 43728at6656          -            431   6.6e-16   57.4   0.3   3   3   1.1e-05   0.00021   19.5   0.0   389   429   243   283   240   285 0.94 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 43728at6656          -            431   7.8e-16   57.2   5.8   1   3   6.9e-05    0.0013   16.9   0.0   394   429   155   190   149   192 0.93 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 43728at6656          -            431   7.8e-16   57.2   5.8   2   3   4.4e-07   8.3e-06   24.2   0.1   324   429   216   319   195   321 0.83 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+   -            453 43728at6656          -            431   7.8e-16   57.2   5.8   3   3   5.1e-05   0.00095   17.4   0.5   182   272   342   447   323   453 0.69 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 43728at6656          -            431   8.2e-16   57.1   6.6   1   3   0.00052    0.0097   14.0   0.0   396   429    11    43     6    45 0.92 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 43728at6656          -            431   8.2e-16   57.1   6.6   2   3   0.00052    0.0096   14.1   0.3   169   216    52   100    49   102 0.88 -
81307at6656_6669_0:000a54|TRINITY_DN79934_c8_g3_i2:3096-3752|-     -            219 43728at6656          -            431   8.2e-16   57.1   6.6   3   3   8.9e-09   1.6e-07   29.8   0.8   314   410   100   193    99   201 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 43728at6656          -            431     1e-15   56.8   0.3   1   3   2.4e-05   0.00045   18.4   0.0   393   429   183   219   178   221 0.92 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 43728at6656          -            431     1e-15   56.8   0.3   2   3   0.00024    0.0045   15.2   0.0   396   429   236   269   227   271 0.93 -
30962at6656_52283_0:001b20|TRINITY_DN74606_c10_g1_i5:830-1861|-    -            344 43728at6656          -            431     1e-15   56.8   0.3   3   3   1.3e-05   0.00024   19.3   0.0   389   429   275   315   272   317 0.94 -
83755at6656_7539_0:001b71|TRINITY_DN92485_c10_g1_i3:632-1066|-     -            145 43728at6656          -            431   1.3e-15   56.5   5.2   1   3   1.7e-06   3.2e-05   22.2   0.0   371   429     3    60     1    61 0.91 -
83755at6656_7539_0:001b71|TRINITY_DN92485_c10_g1_i3:632-1066|-     -            145 43728at6656          -            431   1.3e-15   56.5   5.2   2   3   6.9e-05    0.0013   16.9   0.4   379   429    53   102    52   104 0.88 -
83755at6656_7539_0:001b71|TRINITY_DN92485_c10_g1_i3:632-1066|-     -            145 43728at6656          -            431   1.3e-15   56.5   5.2   3   3   1.5e-06   2.9e-05   22.4   0.6   166   203   108   145   103   145 0.93 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   1   4   1.4e-05   0.00027   19.2   0.1   164   256   151   249   147   266 0.72 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   2   4   1.7e-08   3.2e-07   28.8   0.5   336   429   226   315   224   317 0.84 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   3   4    0.0018     0.034   12.2   0.0   374   429   345   397   327   399 0.90 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   4   4       3.5        66    1.4   0.0   177   205   422   450   416   453 0.86 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   1   4   1.4e-05   0.00027   19.2   0.1   164   256   151   249   147   266 0.72 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   2   4   1.7e-08   3.2e-07   28.8   0.5   336   429   226   315   224   317 0.84 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   3   4    0.0018     0.034   12.2   0.0   374   429   345   397   327   399 0.90 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+    -            453 43728at6656          -            431   1.7e-15   56.1   5.6   4   4       3.5        66    1.4   0.0   177   205   422   450   416   453 0.86 -
58110at6656_1155016_0:0002d3|TRINITY_DN93367_c10_g1_i6:104-442|-   -            113 43728at6656          -            431   1.8e-15   56.0   0.2   1   1   2.8e-16   5.2e-15   54.5   0.2   325   427     9   112     2   113 0.87 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 43728at6656          -            431   2.3e-15   55.7   5.8   1   3   9.1e-05    0.0017   16.5   0.0   394   429   271   306   265   308 0.93 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 43728at6656          -            431   2.3e-15   55.7   5.8   2   3   6.5e-07   1.2e-05   23.6   0.1   324   429   332   435   311   437 0.83 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i1:15-1819|+    -            569 43728at6656          -            431   2.3e-15   55.7   5.8   3   3   7.5e-05    0.0014   16.8   0.5   182   272   458   563   439   569 0.69 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 43728at6656          -            431   2.3e-15   55.6   5.8   1   3   9.2e-05    0.0017   16.5   0.0   394   429   273   308   267   310 0.93 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 43728at6656          -            431   2.3e-15   55.6   5.8   2   3   6.5e-07   1.2e-05   23.6   0.1   324   429   334   437   313   439 0.83 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i3:15-1727|+    -            571 43728at6656          -            431   2.3e-15   55.6   5.8   3   3   7.6e-05    0.0014   16.8   0.5   182   272   460   565   441   571 0.69 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 43728at6656          -            431     3e-15   55.3   6.1   1   2   4.2e-06   7.8e-05   20.9   0.9   374   429    26    85     5    87 0.83 -
83755at6656_158441_0:0021ca|TRINITY_DN83983_c5_g2_i1:985-1521|-    -            179 43728at6656          -            431     3e-15   55.3   6.1   2   2   2.7e-10     5e-09   34.8   0.4   369   429   114   177   100   178 0.89 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   1   5     0.001     0.019   13.1   0.0   170   206    68   104    56   110 0.87 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   2   5   3.7e-09   6.9e-08   31.0   1.0   171   278   111   226   105   252 0.76 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   3   5       5.7   1.1e+02    0.7   0.0   375   423   212   262   206   269 0.69 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   4   5       1.3        24    2.8   0.0   176   232   299   357   281   362 0.69 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i2:47-1535|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   5   5      0.18       3.3    5.7   0.0   382   429   360   407   352   408 0.91 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   1   5     0.001     0.019   13.1   0.0   170   206    68   104    56   110 0.87 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   2   5   3.7e-09   6.9e-08   31.0   1.0   171   278   111   226   105   252 0.76 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   3   5       5.7   1.1e+02    0.7   0.0   375   423   212   262   206   269 0.69 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   4   5       1.3        24    2.8   0.0   176   232   299   357   281   362 0.69 -
116982at6656_6669_0:00100a|TRINITY_DN75389_c16_g1_i4:47-1689|+     -            409 43728at6656          -            431   3.9e-15   54.9   4.1   5   5      0.18       3.3    5.7   0.0   382   429   360   407   352   408 0.91 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 43728at6656          -            431   5.2e-15   54.5   8.3   1   5     0.097       1.8    6.6   0.0   177   237    98   170    83   184 0.61 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 43728at6656          -            431   5.2e-15   54.5   8.3   2   5       6.4   1.2e+02    0.6   0.0   248   277   301   332   288   353 0.78 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 43728at6656          -            431   5.2e-15   54.5   8.3   3   5   0.00069     0.013   13.6   0.0   172   207   386   421   375   432 0.84 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 43728at6656          -            431   5.2e-15   54.5   8.3   4   5   2.4e-06   4.4e-05   21.8   0.0   350   429   464   546   431   548 0.81 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-     -            913 43728at6656          -            431   5.2e-15   54.5   8.3   5   5     0.007      0.13   10.3   0.0   246   360   558   669   553   676 0.84 -
