#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
87928at6656_294128_0:003b80|TRINITY_DN78516_c9_g1_i1:1607-2704|-   -            366 87928at6656          -            293  1.6e-153  509.1   0.0   1   1  1.3e-154  1.9e-153  508.8   0.0     2   293    37   366    36   366 0.91 -
75704at6656_7539_0:000b2a|TRINITY_DN86481_c13_g1_i4:1840-2655|+    -            272 87928at6656          -            293   4.2e-09   35.0   0.0   1   1   3.8e-10   5.9e-09   34.6   0.0    76   184    95   219    36   263 0.69 -
75704at6656_7539_0:000b2a|TRINITY_DN86481_c13_g1_i7:1584-2399|+    -            272 87928at6656          -            293   4.2e-09   35.0   0.0   1   1   3.8e-10   5.9e-09   34.6   0.0    76   184    95   219    36   263 0.69 -
75704at6656_7539_0:000b2a|TRINITY_DN86481_c13_g1_i9:1840-2655|+    -            272 87928at6656          -            293   4.2e-09   35.0   0.0   1   1   3.8e-10   5.9e-09   34.6   0.0    76   184    95   219    36   263 0.69 -
75704at6656_40932_0:0055de|TRINITY_DN83267_c10_g1_i3:274-723|+     -            150 87928at6656          -            293   9.3e-09   33.9   0.1   1   1   7.6e-10   1.2e-08   33.6   0.1    35   122    60   147    37   150 0.87 -
75704at6656_168631_0:000757|TRINITY_DN92266_c7_g1_i3:146-370|+     -             75 87928at6656          -            293   1.2e-08   33.5   0.0   1   1   8.7e-10   1.3e-08   33.4   0.0   196   253     3    62     1    70 0.90 -
75704at6656_168631_0:000757|TRINITY_DN92266_c7_g1_i6:146-370|+     -             75 87928at6656          -            293   1.2e-08   33.5   0.0   1   1   8.7e-10   1.3e-08   33.4   0.0   196   253     3    62     1    70 0.90 -
47500at6656_34638_0:00279d|TRINITY_DN82151_c14_g1_i18:302-862|-    -            187 87928at6656          -            293   1.3e-08   33.4   0.0   1   1     1e-09   1.5e-08   33.2   0.0    66   187     2   135     1   145 0.77 -
47500at6656_34638_0:00279d|TRINITY_DN82151_c14_g1_i5:590-1150|-    -            187 87928at6656          -            293   1.3e-08   33.4   0.0   1   1     1e-09   1.5e-08   33.2   0.0    66   187     2   135     1   145 0.77 -
75704at6656_7176_0:003728|TRINITY_DN80246_c12_g2_i2:27-353|-       -            109 87928at6656          -            293   1.7e-08   33.1   0.0   1   1   1.3e-09     2e-08   32.8   0.0   114   182     2    78     1    86 0.81 -
75704at6656_6850_0:000944|TRINITY_DN88247_c9_g1_i1:113-835|+       -            241 87928at6656          -            293   1.7e-08   33.0   0.0   1   1   3.6e-09   5.6e-08   31.3   0.0   105   182     3    89     1    97 0.79 -
75704at6656_6850_0:000944|TRINITY_DN88247_c9_g1_i3:113-835|+       -            241 87928at6656          -            293   1.7e-08   33.0   0.0   1   1   3.6e-09   5.6e-08   31.3   0.0   105   182     3    89     1    97 0.79 -
980at6656_38123_0:000cb6|TRINITY_DN93731_c3_g1_i2:109-3318|+       -            619 87928at6656          -            293   2.1e-08   32.7   0.0   1   1   4.1e-09   6.4e-08   31.2   0.0    32   182   360   528   350   536 0.72 -
87928at6656_113334_0:0036d3|TRINITY_DN85470_c15_g1_i4:204-386|+    -             61 87928at6656          -            293   2.5e-08   32.5   0.0   1   1   2.2e-09   3.3e-08   32.1   0.0   167   235     1    61     1    61 0.91 -
87928at6656_113334_0:0036d3|TRINITY_DN85470_c15_g1_i5:204-386|+    -             61 87928at6656          -            293   2.5e-08   32.5   0.0   1   1   2.2e-09   3.3e-08   32.1   0.0   167   235     1    61     1    61 0.91 -
75704at6656_113334_0:003726|TRINITY_DN84818_c9_g2_i6:417-854|+     -            146 87928at6656          -            293   3.3e-08   32.1   0.0   1   1   2.5e-09   3.8e-08   31.9   0.0    31   134    37   146    27   146 0.87 -
66366at6656_114398_0:002d5b|TRINITY_DN90003_c12_g1_i2:1268-2275|-  -            336 87928at6656          -            293   4.3e-08   31.7   0.1   1   1   3.7e-09   5.7e-08   31.3   0.1    94   184   114   217    35   228 0.72 -
66366at6656_114398_0:002d5b|TRINITY_DN90003_c12_g1_i1:1268-2290|-  -            341 87928at6656          -            293   4.5e-08   31.7   0.1   1   1   3.8e-09   5.9e-08   31.3   0.1    94   184   119   222    40   233 0.72 -
980at6656_166361_0:001f9b|TRINITY_DN93731_c3_g1_i3:1-3251|+        -           1008 87928at6656          -            293   5.7e-08   31.3   0.0   1   1   9.6e-09   1.5e-07   30.0   0.0    32   182   520   688   510   695 0.72 -
75704at6656_79782_0:001719|TRINITY_DN91197_c8_g1_i2:293-3587|+     -            319 87928at6656          -            293   5.7e-08   31.3   0.2   1   1   1.1e-08   1.7e-07   29.7   0.1    32   178    58   212    34   223 0.70 -
28325at6656_7004_0:001d80|TRINITY_DN73549_c18_g1_i1:352-873|+      -            174 87928at6656          -            293   5.8e-08   31.3   0.0   1   1   4.2e-09   6.6e-08   31.1   0.0    36   141    48   164    36   174 0.72 -
980at6656_166361_0:001f9b|TRINITY_DN93731_c3_g1_i5:1-4264|+        -           1072 87928at6656          -            293   6.3e-08   31.2   0.0   1   1   1.1e-08   1.6e-07   29.8   0.0    32   182   422   590   412   597 0.72 -
980at6656_166361_0:001f9b|TRINITY_DN93731_c3_g1_i4:1-3510|+        -           1170 87928at6656          -            293   7.4e-08   30.9   0.0   1   1   1.2e-08   1.8e-07   29.6   0.0    32   182   520   688   510   695 0.72 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i13:600-1400|-    -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i15:600-1400|-    -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i16:600-1400|-    -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i18:600-1400|-    -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i19:600-1400|-    -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i4:600-1400|-     -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i5:600-1400|-     -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i7:600-1400|-     -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i8:600-1400|-     -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
47500at6656_34638_0:002c8d|TRINITY_DN92256_c7_g1_i9:600-1400|-     -            267 87928at6656          -            293     1e-07   30.5   0.0   1   1     9e-09   1.4e-07   30.1   0.0    17   175    29   201    21   227 0.70 -
66366at6656_7159_0:002034|TRINITY_DN73337_c10_g1_i1:124-744|-      -            207 87928at6656          -            293   1.4e-07   30.0   0.0   1   1   1.1e-08   1.7e-07   29.7   0.0    33   137    49   161    20   171 0.66 -
66366at6656_7159_0:002034|TRINITY_DN73337_c10_g1_i4:124-744|-      -            207 87928at6656          -            293   1.4e-07   30.0   0.0   1   1   1.1e-08   1.7e-07   29.7   0.0    33   137    49   161    20   171 0.66 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i10:3842-4471|-  -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i1:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i2:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i3:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i4:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i5:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_217634_0:002515|TRINITY_DN92467_c1_g1_i6:3842-4471|-   -            210 87928at6656          -            293   1.5e-07   29.9   1.4   1   1   2.5e-08   3.9e-07   28.6   1.3    62   178    72   210    37   210 0.69 -
75704at6656_143948_0:0027d4|TRINITY_DN74070_c10_g1_i1:555-806|+    -             84 87928at6656          -            293   1.7e-07   29.8   0.0   1   1   1.4e-08   2.1e-07   29.5   0.0   167   235    14    78     5    80 0.90 -
75704at6656_143948_0:0027d4|TRINITY_DN74070_c10_g1_i4:571-822|+    -             84 87928at6656          -            293   1.7e-07   29.8   0.0   1   1   1.4e-08   2.1e-07   29.5   0.0   167   235    14    78     5    80 0.90 -
47500at6656_74869_0:0028a5|TRINITY_DN92631_c1_g1_i1:2644-3186|+    -            181 87928at6656          -            293   2.6e-07   29.2   0.0   1   1   2.1e-08   3.2e-07   28.9   0.0    86   183    15   122    11   158 0.73 -
47500at6656_74869_0:0028a5|TRINITY_DN92631_c1_g1_i2:2644-3186|+    -            181 87928at6656          -            293   2.6e-07   29.2   0.0   1   1   2.1e-08   3.2e-07   28.9   0.0    86   183    15   122    11   158 0.73 -
75704at6656_69004_0:0023c9|TRINITY_DN72653_c10_g1_i3:2636-3217|-   -            194 87928at6656          -            293   3.2e-07   28.9   0.0   1   2   5.4e-06   8.3e-05   20.9   0.0   139   182    38    82     1    96 0.71 -
75704at6656_69004_0:0023c9|TRINITY_DN72653_c10_g1_i3:2636-3217|-   -            194 87928at6656          -            293   3.2e-07   28.9   0.0   2   2      0.19       2.9    6.0   0.0   215   256   139   182   128   193 0.84 -
75704at6656_69004_0:0023c9|TRINITY_DN72653_c10_g1_i8:2467-3048|-   -            194 87928at6656          -            293   3.2e-07   28.9   0.0   1   2   5.4e-06   8.3e-05   20.9   0.0   139   182    38    82     1    96 0.71 -
75704at6656_69004_0:0023c9|TRINITY_DN72653_c10_g1_i8:2467-3048|-   -            194 87928at6656          -            293   3.2e-07   28.9   0.0   2   2      0.19       2.9    6.0   0.0   215   256   139   182   128   193 0.84 -
75704at6656_143948_0:0027d4|TRINITY_DN92685_c4_g1_i2:1398-1691|-   -             98 87928at6656          -            293   3.4e-07   28.8   0.0   1   1   2.8e-08   4.3e-07   28.5   0.0   145   233     4    87     2    94 0.86 -
66366at6656_7160_0:003c94|TRINITY_DN80544_c2_g1_i2:2791-3402|-     -            204 87928at6656          -            293   9.6e-07   27.3   0.0   1   1   6.4e-08   9.9e-07   27.2   0.0    76   160    81   169    13   195 0.75 -
66366at6656_7160_0:003c94|TRINITY_DN80544_c2_g1_i4:2290-2901|-     -            204 87928at6656          -            293   9.6e-07   27.3   0.0   1   1   6.4e-08   9.9e-07   27.2   0.0    76   160    81   169    13   195 0.75 -
66366at6656_7160_0:003c94|TRINITY_DN80544_c2_g1_i5:2290-2901|-     -            204 87928at6656          -            293   9.6e-07   27.3   0.0   1   1   6.4e-08   9.9e-07   27.2   0.0    76   160    81   169    13   195 0.75 -
66366at6656_7160_0:003c94|TRINITY_DN80544_c2_g1_i7:2791-3402|-     -            204 87928at6656          -            293   9.6e-07   27.3   0.0   1   1   6.4e-08   9.9e-07   27.2   0.0    76   160    81   169    13   195 0.75 -
66366at6656_7160_0:003c94|TRINITY_DN80544_c2_g1_i9:1460-2071|-     -            204 87928at6656          -            293   9.6e-07   27.3   0.0   1   1   6.4e-08   9.9e-07   27.2   0.0    76   160    81   169    13   195 0.75 -
75704at6656_143948_0:0027d4|TRINITY_DN75911_c6_g5_i1:1263-1490|-   -             76 87928at6656          -            293   1.2e-06   27.0   0.0   1   1   9.8e-08   1.5e-06   26.7   0.0   165   240     1    70     1    74 0.82 -
12846at6656_197043_0:0068d1|TRINITY_DN71422_c0_g3_i2:412-861|-     -            150 87928at6656          -            293   1.5e-06   26.7   0.0   1   1   1.5e-07   2.3e-06   26.0   0.0   147   181     5    39     2    46 0.93 -
87928at6656_113334_0:0036d3|TRINITY_DN89097_c9_g1_i3:157-387|+     -             77 87928at6656          -            293   2.3e-06   26.1   0.0   1   1   3.3e-07   5.1e-06   24.9   0.0   153   188     5    40     1    77 0.70 -
75704at6656_52612_0:005129|TRINITY_DN85919_c9_g2_i3:126-641|+      -            172 87928at6656          -            293   2.4e-06   26.0   0.0   1   1   1.6e-07   2.4e-06   26.0   0.0    84   136   116   171    45   172 0.83 -
75704at6656_52612_0:005129|TRINITY_DN85919_c9_g2_i4:126-641|+      -            172 87928at6656          -            293   2.4e-06   26.0   0.0   1   1   1.6e-07   2.4e-06   26.0   0.0    84   136   116   171    45   172 0.83 -
75704at6656_52612_0:005129|TRINITY_DN85919_c9_g2_i5:126-641|+      -            172 87928at6656          -            293   2.4e-06   26.0   0.0   1   1   1.6e-07   2.4e-06   26.0   0.0    84   136   116   171    45   172 0.83 -
75704at6656_52612_0:005129|TRINITY_DN85919_c9_g2_i6:126-641|+      -            172 87928at6656          -            293   2.4e-06   26.0   0.0   1   1   1.6e-07   2.4e-06   26.0   0.0    84   136   116   171    45   172 0.83 -
66366at6656_7159_0:002034|TRINITY_DN80544_c2_g1_i1:437-1078|-      -            214 87928at6656          -            293   2.5e-06   25.9   0.0   1   1   1.7e-07   2.6e-06   25.9   0.0    63   159    76   178    22   207 0.74 -
66366at6656_7159_0:002034|TRINITY_DN80544_c2_g1_i6:486-1127|-      -            214 87928at6656          -            293   2.5e-06   25.9   0.0   1   1   1.7e-07   2.6e-06   25.9   0.0    63   159    76   178    22   207 0.74 -
75704at6656_224129_0:002c37|TRINITY_DN93058_c2_g5_i2:1654-2166|+   -            171 87928at6656          -            293   3.1e-06   25.6   0.0   1   1   2.2e-07   3.4e-06   25.5   0.0    50   138    55   148    15   170 0.71 -
75704at6656_224129_0:002c37|TRINITY_DN93058_c2_g5_i3:1538-2050|+   -            171 87928at6656          -            293   3.1e-06   25.6   0.0   1   1   2.2e-07   3.4e-06   25.5   0.0    50   138    55   148    15   170 0.71 -
75704at6656_1507135_0:001ca3|TRINITY_DN86481_c13_g1_i6:2008-2400|+ -            131 87928at6656          -            293   7.1e-06   24.4   0.0   1   1   4.6e-07   7.1e-06   24.4   0.0    90   123    52    85     1   114 0.72 -
75704at6656_168631_0:00198d|TRINITY_DN76600_c14_g1_i1:87-485|+     -            133 87928at6656          -            293   7.4e-06   24.4   0.0   1   1   4.8e-07   7.4e-06   24.4   0.0    92   165    52   133     6   133 0.77 -
67491at6656_1041015_0:00098e|TRINITY_DN87664_c7_g1_i3:1653-2156|-  -            168 87928at6656          -            293   7.6e-06   24.3   0.2   1   1   5.7e-07   8.8e-06   24.1   0.2    26   134    58   168    38   168 0.76 -
67491at6656_1041015_0:00098e|TRINITY_DN87664_c7_g1_i4:386-889|-    -            168 87928at6656          -            293   7.6e-06   24.3   0.2   1   1   5.7e-07   8.8e-06   24.1   0.2    26   134    58   168    38   168 0.76 -
67491at6656_1041015_0:00098e|TRINITY_DN87664_c7_g1_i7:386-889|-    -            168 87928at6656          -            293   7.6e-06   24.3   0.2   1   1   5.7e-07   8.8e-06   24.1   0.2    26   134    58   168    38   168 0.76 -
67491at6656_1041015_0:00098e|TRINITY_DN87664_c7_g1_i8:1653-2156|-  -            168 87928at6656          -            293   7.6e-06   24.3   0.2   1   1   5.7e-07   8.8e-06   24.1   0.2    26   134    58   168    38   168 0.76 -
47500at6656_34638_0:00279d|TRINITY_DN83481_c9_g1_i1:667-1497|+     -            277 87928at6656          -            293   8.3e-06   24.2   0.0   1   1     8e-07   1.2e-05   23.7   0.0    72   202   112   252   104   264 0.82 -
47500at6656_34638_0:00279d|TRINITY_DN83481_c9_g1_i2:979-1809|+     -            277 87928at6656          -            293   8.3e-06   24.2   0.0   1   1     8e-07   1.2e-05   23.7   0.0    72   202   112   252   104   264 0.82 -
47500at6656_34638_0:00279d|TRINITY_DN83481_c9_g1_i8:599-1429|+     -            277 87928at6656          -            293   8.3e-06   24.2   0.0   1   1     8e-07   1.2e-05   23.7   0.0    72   202   112   252   104   264 0.82 -
67491at6656_294128_0:001650|TRINITY_DN72908_c12_g1_i6:226-1023|+   -            266 87928at6656          -            293   1.1e-05   23.8   0.1   1   1   2.8e-06   4.3e-05   21.9   0.1    55   139    57   142    13   169 0.76 -
67491at6656_294128_0:001650|TRINITY_DN72908_c12_g1_i7:226-1023|+   -            266 87928at6656          -            293   1.1e-05   23.8   0.1   1   1   2.8e-06   4.3e-05   21.9   0.1    55   139    57   142    13   169 0.76 -
75704at6656_34638_0:001299|TRINITY_DN90848_c13_g4_i1:0-620|-       -            207 87928at6656          -            293   1.2e-05   23.7   0.0   1   1   2.6e-06   4.1e-05   22.0   0.0    96   155    65   129    59   191 0.75 -
75704at6656_143948_0:0027d4|TRINITY_DN74070_c10_g1_i2:571-816|+    -             82 87928at6656          -            293   1.3e-05   23.6   0.0   1   1     1e-06   1.6e-05   23.3   0.0   167   230    14    73     5    78 0.88 -
75704at6656_143948_0:0027d4|TRINITY_DN74070_c10_g1_i5:555-800|+    -             82 87928at6656          -            293   1.3e-05   23.6   0.0   1   1     1e-06   1.6e-05   23.3   0.0   167   230    14    73     5    78 0.88 -
28325at6656_143948_0:0008f3|TRINITY_DN75940_c10_g2_i2:83-1051|-    -            323 87928at6656          -            293   1.4e-05   23.5   0.0   1   1   1.4e-06   2.1e-05   22.9   0.0    24   178    45   221    38   228 0.64 -
75704at6656_32264_0:0000d6|TRINITY_DN72908_c12_g1_i16:436-1161|+   -            242 87928at6656          -            293   1.7e-05   23.2   0.0   1   1   5.3e-06   8.1e-05   21.0   0.0    62   139    23   101     3   128 0.82 -
47500at6656_45779_0:000864|TRINITY_DN75421_c11_g2_i5:1867-2712|+   -            282 87928at6656          -            293   1.8e-05   23.1   0.0   1   1   1.7e-06   2.6e-05   22.6   0.0    15   182    49   236    40   245 0.66 -
47500at6656_45779_0:000864|TRINITY_DN75421_c11_g2_i6:1543-2388|+   -            282 87928at6656          -            293   1.8e-05   23.1   0.0   1   1   1.7e-06   2.6e-05   22.6   0.0    15   182    49   236    40   245 0.66 -
75704at6656_32264_0:0000d6|TRINITY_DN72908_c12_g1_i10:436-1251|+   -            272 87928at6656          -            293   2.4e-05   22.7   0.0   1   1   6.8e-06    0.0001   20.6   0.0    62   139    23   101     3   128 0.82 -
75704at6656_32264_0:0000d6|TRINITY_DN72908_c12_g1_i17:436-1251|+   -            272 87928at6656          -            293   2.4e-05   22.7   0.0   1   1   6.8e-06    0.0001   20.6   0.0    62   139    23   101     3   128 0.82 -
75704at6656_32264_0:0000d6|TRINITY_DN72908_c12_g1_i18:438-1253|+   -            272 87928at6656          -            293   2.4e-05   22.7   0.0   1   1   6.8e-06    0.0001   20.6   0.0    62   139    23   101     3   128 0.82 -
28325at6656_6958_0:0012ad|TRINITY_DN74584_c11_g2_i2:1-762|+        -            254 87928at6656          -            293   3.2e-05   22.3   0.0   1   1   2.7e-06   4.1e-05   21.9   0.0    65   137    24   103    14   165 0.75 -
75704at6656_168631_0:00198d|TRINITY_DN77572_c4_g1_i5:511-798|-     -             96 87928at6656          -            293   3.3e-05   22.2   0.0   1   1   2.4e-06   3.7e-05   22.1   0.0    93   169     7    95     2    96 0.73 -
75704at6656_168631_0:00198d|TRINITY_DN77572_c4_g1_i8:777-1064|-    -             96 87928at6656          -            293   3.3e-05   22.2   0.0   1   1   2.4e-06   3.7e-05   22.1   0.0    93   169     7    95     2    96 0.73 -
75704at6656_168631_0:00198d|TRINITY_DN83358_c5_g2_i1:241-588|+     -            116 87928at6656          -            293     4e-05   22.0   0.0   1   1   3.1e-06   4.8e-05   21.7   0.0    96   170    33   116    24   116 0.76 -
67491at6656_246812_0:0000dc|TRINITY_DN81274_c7_g3_i2:808-1191|-    -            128 87928at6656          -            293   4.7e-05   21.8   0.1   1   1   3.2e-06   4.9e-05   21.7   0.1    33   120    42   127    12   128 0.76 -
28325at6656_52283_0:001727|TRINITY_DN88280_c4_g1_i1:847-1668|+     -            274 87928at6656          -            293   5.2e-05   21.6   0.1   1   1   1.2e-05   0.00018   19.8   0.1    50   123    60   137    29   147 0.81 -
980at6656_6958_0:001753|TRINITY_DN93731_c3_g1_i1:183-1004|+        -            274 87928at6656          -            293   5.7e-05   21.5   0.0   1   1   5.7e-06   8.7e-05   20.9   0.0    32   121   125   213   114   217 0.73 -
23917at6656_126957_0:002de7|TRINITY_DN93184_c3_g1_i1:2487-3902|-   -            472 87928at6656          -            293     7e-05   21.2   0.0   1   1     3e-05   0.00047   18.5   0.0    96   232   114   268    98   304 0.75 -
67491at6656_6973_0:001383|TRINITY_DN72908_c12_g1_i13:368-940|+     -            191 87928at6656          -            293   9.6e-05   20.7   0.0   1   1     1e-05   0.00016   20.0   0.0    73   139     8    76     1   105 0.86 -
67491at6656_6973_0:001383|TRINITY_DN72908_c12_g1_i14:368-940|+     -            191 87928at6656          -            293   9.6e-05   20.7   0.0   1   1     1e-05   0.00016   20.0   0.0    73   139     8    76     1   105 0.86 -
67491at6656_6973_0:001383|TRINITY_DN72908_c12_g1_i20:368-940|+     -            191 87928at6656          -            293   9.6e-05   20.7   0.0   1   1     1e-05   0.00016   20.0   0.0    73   139     8    76     1   105 0.86 -
67491at6656_6973_0:001383|TRINITY_DN72908_c12_g1_i2:368-940|+      -            191 87928at6656          -            293   9.6e-05   20.7   0.0   1   1     1e-05   0.00016   20.0   0.0    73   139     8    76     1   105 0.86 -
47500at6656_34638_0:002c8d|TRINITY_DN90044_c0_g1_i1:814-1731|+     -            306 87928at6656          -            293    0.0001   20.6   1.2   1   1   2.8e-05   0.00043   18.6   1.2    50   175   105   245    72   259 0.73 -
47500at6656_34638_0:002c8d|TRINITY_DN90044_c0_g1_i3:814-1731|+     -            306 87928at6656          -            293    0.0001   20.6   1.2   1   1   2.8e-05   0.00043   18.6   1.2    50   175   105   245    72   259 0.73 -
40691at6656_39758_0:0020db|TRINITY_DN90721_c6_g1_i4:587-2560|+     -            658 87928at6656          -            293   0.00012   20.4   0.0   1   1   4.5e-05   0.00069   17.9   0.0    88   232   382   551   356   573 0.60 -
75704at6656_28588_0:000968|TRINITY_DN75029_c4_g2_i1:317-1012|+     -            232 87928at6656          -            293   0.00012   20.4   0.0   1   1     1e-05   0.00016   20.0   0.0    42   179    68   224    40   230 0.72 -
47500at6656_34638_0:002c8d|TRINITY_DN74225_c8_g2_i2:575-1402|+     -            276 87928at6656          -            293   0.00013   20.2   0.0   1   1   1.1e-05   0.00017   19.9   0.0    62   181    95   218    34   254 0.71 -
67491at6656_7029_0:006910|TRINITY_DN91159_c3_g3_i3:705-1073|+      -            123 87928at6656          -            293   0.00029   19.1   0.0   1   1   2.2e-05   0.00034   18.9   0.0    98   172    37   120    20   123 0.70 -
67491at6656_7029_0:006910|TRINITY_DN91159_c3_g3_i5:520-888|+       -            123 87928at6656          -            293   0.00029   19.1   0.0   1   1   2.2e-05   0.00034   18.9   0.0    98   172    37   120    20   123 0.70 -
75704at6656_28588_0:000968|TRINITY_DN75029_c4_g2_i2:317-985|+      -            223 87928at6656          -            293   0.00038   18.8   0.0   1   1   2.9e-05   0.00045   18.5   0.0    42   178    68   223    39   223 0.72 -
75704at6656_28588_0:000968|TRINITY_DN75029_c4_g2_i3:304-972|+      -            223 87928at6656          -            293   0.00038   18.8   0.0   1   1   2.9e-05   0.00045   18.5   0.0    42   178    68   223    39   223 0.72 -
28325at6656_438503_0:00283b|TRINITY_DN72289_c10_g2_i1:1522-2346|-  -            275 87928at6656          -            293   0.00053   18.3   0.0   1   1   5.4e-05   0.00084   17.6   0.0    25   171    21   197    15   203 0.62 -
28325at6656_438503_0:00283b|TRINITY_DN72289_c10_g2_i2:1522-2346|-  -            275 87928at6656          -            293   0.00053   18.3   0.0   1   1   5.4e-05   0.00084   17.6   0.0    25   171    21   197    15   203 0.62 -
28325at6656_438503_0:00283b|TRINITY_DN72289_c10_g2_i3:1522-2346|-  -            275 87928at6656          -            293   0.00053   18.3   0.0   1   1   5.4e-05   0.00084   17.6   0.0    25   171    21   197    15   203 0.62 -
28325at6656_438503_0:00283b|TRINITY_DN72289_c10_g2_i5:1522-2346|-  -            275 87928at6656          -            293   0.00053   18.3   0.0   1   1   5.4e-05   0.00084   17.6   0.0    25   171    21   197    15   203 0.62 -
75704at6656_113334_0:003726|TRINITY_DN91197_c8_g1_i1:305-742|+     -            146 87928at6656          -            293   0.00056   18.2   0.2   1   1   3.9e-05   0.00061   18.1   0.2    24   121    46   145    25   146 0.65 -
75704at6656_113334_0:003726|TRINITY_DN91197_c8_g1_i3:305-742|+     -            146 87928at6656          -            293   0.00056   18.2   0.2   1   1   3.9e-05   0.00061   18.1   0.2    24   121    46   145    25   146 0.65 -
75704at6656_113334_0:003726|TRINITY_DN91197_c8_g1_i4:1487-1924|+   -            146 87928at6656          -            293   0.00056   18.2   0.2   1   1   3.9e-05   0.00061   18.1   0.2    24   121    46   145    25   146 0.65 -
66366at6656_7159_0:002034|TRINITY_DN84836_c13_g2_i4:838-1389|-     -            184 87928at6656          -            293   0.00065   18.0   0.1   1   1   5.3e-05   0.00082   17.7   0.1    50   123    25   102     7   115 0.70 -
66366at6656_7159_0:002034|TRINITY_DN84836_c13_g2_i5:838-1389|-     -            184 87928at6656          -            293   0.00065   18.0   0.1   1   1   5.3e-05   0.00082   17.7   0.1    50   123    25   102     7   115 0.70 -
66366at6656_7159_0:002034|TRINITY_DN84836_c13_g2_i9:838-1389|-     -            184 87928at6656          -            293   0.00065   18.0   0.1   1   1   5.3e-05   0.00082   17.7   0.1    50   123    25   102     7   115 0.70 -
47500at6656_407821_0:002027|TRINITY_DN93154_c4_g1_i5:261-695|-     -            145 87928at6656          -            293    0.0011   17.3   0.0   1   1   0.00012    0.0018   16.5   0.0    97   175     7    93     4   105 0.74 -
47500at6656_407821_0:002027|TRINITY_DN93154_c4_g1_i7:261-695|-     -            145 87928at6656          -            293    0.0011   17.3   0.0   1   1   0.00012    0.0018   16.5   0.0    97   175     7    93     4   105 0.74 -
