#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|- -            820 96592at6656          -            260   1.9e-08   33.3   1.2   3   5   0.00083     0.025   13.3   0.0   220   250   130   160   126   168 0.91 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|- -            820 96592at6656          -            260   1.9e-08   33.3   1.2   4   5       1.4        43    2.7   0.0   221   248   173   200   165   210 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i15:1073-4077|- -            820 96592at6656          -            260   1.9e-08   33.3   1.2   5   5     0.063       1.8    7.2   0.0   223   245   217   239   200   253 0.85 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 96592at6656          -            260   1.9e-08   33.3   0.3   1   3    0.0017      0.05   12.3   0.0   220   253   136   169   120   173 0.89 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 96592at6656          -            260   1.9e-08   33.3   0.3   2   3      0.18       5.4    5.6   0.2   221   252   179   210   175   216 0.86 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i2:1-926|+      -            266 96592at6656          -            260   1.9e-08   33.3   0.3   3   3    0.0031     0.091   11.5   0.1   221   250   221   250   214   256 0.91 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   1   5       4.4   1.3e+02    1.1   0.0    16    73    18    81     5    87 0.70 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   2   5      0.46        14    4.3   0.0     2    71    46   121    45   126 0.65 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   3   5   0.00083     0.025   13.3   0.0   220   250   130   160   126   168 0.91 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   4   5       1.4        43    2.7   0.0   221   248   173   200   165   210 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i16:1060-3522|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   5   5     0.063       1.9    7.2   0.0   223   245   217   239   200   253 0.85 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   1   5       4.4   1.3e+02    1.1   0.0    16    73    18    81     5    87 0.70 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   2   5      0.46        14    4.3   0.0     2    71    46   121    45   126 0.65 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   3   5   0.00083     0.025   13.3   0.0   220   250   130   160   126   168 0.91 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   4   5       1.4        43    2.7   0.0   221   248   173   200   165   210 0.74 -
31196at6656_294128_0:001123|TRINITY_DN87264_c2_g1_i20:1073-3535|- -            821 96592at6656          -            260   1.9e-08   33.3   1.2   5   5     0.063       1.9    7.2   0.0   223   245   217   239   200   253 0.85 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-  -            198 96592at6656          -            260   2.3e-08   33.1   1.1   1   2     0.017      0.51    9.0   0.1    21    81     2    67     1    69 0.73 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-  -            198 96592at6656          -            260   2.3e-08   33.1   1.1   2   2   1.5e-06   4.3e-05   22.4   0.0     2    76    68   144    67   154 0.87 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-  -            198 96592at6656          -            260   2.3e-08   33.1   1.1   1   2     0.017      0.51    9.0   0.1    21    81     2    67     1    69 0.73 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-  -            198 96592at6656          -            260   2.3e-08   33.1   1.1   2   2   1.5e-06   4.3e-05   22.4   0.0     2    76    68   144    67   154 0.87 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i3:1630-2427|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   1   3   6.6e-05    0.0019   16.9   0.0   221   256     6    41     3    45 0.90 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i3:1630-2427|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   2   3       1.8        52    2.4   0.0   220   252    58    90    54   134 0.72 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i3:1630-2427|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   3   3     0.031      0.91    8.2   0.0   221   256   196   231   172   235 0.89 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i5:1290-2087|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   1   3   6.6e-05    0.0019   16.9   0.0   221   256     6    41     3    45 0.90 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i5:1290-2087|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   2   3       1.8        52    2.4   0.0   220   252    58    90    54   134 0.72 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i5:1290-2087|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   3   3     0.031      0.91    8.2   0.0   221   256   196   231   172   235 0.89 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   1   3   6.6e-05    0.0019   16.9   0.0   221   256     6    41     3    45 0.90 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   2   3       1.8        52    2.4   0.0   220   252    58    90    54   134 0.72 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+  -            266 96592at6656          -            260   4.4e-08   32.2   0.0   3   3     0.031      0.91    8.2   0.0   221   256   196   231   172   235 0.89 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-   -            164 96592at6656          -            260   5.3e-08   31.9   0.5   1   2   9.8e-05    0.0029   16.4   0.1    19    75    49   113    32   118 0.80 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-   -            164 96592at6656          -            260   5.3e-08   31.9   0.5   2   2   0.00047     0.014   14.1   0.0   221   250   119   148   113   154 0.89 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-   -            164 96592at6656          -            260   5.3e-08   31.9   0.5   1   2   9.8e-05    0.0029   16.4   0.1    19    75    49   113    32   118 0.80 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-   -            164 96592at6656          -            260   5.3e-08   31.9   0.5   2   2   0.00047     0.014   14.1   0.0   221   250   119   148   113   154 0.89 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-  -            235 96592at6656          -            260   5.7e-08   31.8   0.1   1   3     0.033      0.97    8.1   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-  -            235 96592at6656          -            260   5.7e-08   31.8   0.1   2   3     0.029      0.84    8.3   0.1     4    72    45   119    42   130 0.56 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i12:5181-5885|-  -            235 96592at6656          -            260   5.7e-08   31.8   0.1   3   3     0.059       1.7    7.3   0.0   218   250   200   232   161   235 0.90 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   1   3     0.033      0.97    8.1   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   2   3     0.029      0.84    8.3   0.1     4    72    45   119    42   130 0.56 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i2:2967-3671|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   3   3     0.059       1.7    7.3   0.0   218   250   200   232   161   235 0.90 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   1   3     0.033      0.97    8.1   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   2   3     0.029      0.84    8.3   0.1     4    72    45   119    42   130 0.56 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i8:2949-3653|-   -            235 96592at6656          -            260   5.7e-08   31.8   0.1   3   3     0.059       1.7    7.3   0.0   218   250   200   232   161   235 0.90 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   1   3   0.00096     0.028   13.1   0.0   229   251     3    25     1    35 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   2   3     0.005      0.15   10.8   0.1   129   163    49    85    32   123 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   3   3      0.33       9.7    4.8   0.0   223   250   142   169   137   172 0.85 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   1   3   0.00096     0.028   13.1   0.0   229   251     3    25     1    35 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   2   3     0.005      0.15   10.8   0.1   129   163    49    85    32   123 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+  -            172 96592at6656          -            260   5.9e-08   31.7   0.5   3   3      0.33       9.7    4.8   0.0   223   250   142   169   137   172 0.85 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   1   3   0.00096     0.028   13.1   0.0   229   251     3    25     1    35 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   2   3     0.005      0.15   10.8   0.1   129   163    49    85    32   123 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   3   3      0.33       9.7    4.8   0.0   223   250   142   169   137   172 0.85 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   1   3   0.00096     0.028   13.1   0.0   229   251     3    25     1    35 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   2   3     0.005      0.15   10.8   0.1   129   163    49    85    32   123 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+   -            172 96592at6656          -            260   5.9e-08   31.7   0.5   3   3      0.33       9.7    4.8   0.0   223   250   142   169   137   172 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 96592at6656          -            260   7.6e-08   31.4   0.4   1   3     0.009      0.26    9.9   0.0   135   191    45   108    36   121 0.76 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 96592at6656          -            260   7.6e-08   31.4   0.4   2   3    0.0092      0.27    9.9   0.1   138   161   183   206   171   218 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 96592at6656          -            260   7.6e-08   31.4   0.4   3   3     0.066       1.9    7.1   0.0   135   161   223   249   207   270 0.66 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i5:633-2144|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   1   3    0.0034       0.1   11.3   0.0     1    71   260   333   260   348 0.84 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i5:633-2144|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   2   3      0.41        12    4.5   0.0   225   252   352   379   342   385 0.87 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i5:633-2144|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   3   3    0.0063      0.19   10.4   0.0   218   251   387   420   381   428 0.88 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i9:132-1643|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   1   3    0.0034       0.1   11.3   0.0     1    71   260   333   260   348 0.84 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i9:132-1643|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   2   3      0.41        12    4.5   0.0   225   252   352   379   342   385 0.87 -
58119at6656_294128_0:00225d|TRINITY_DN76830_c5_g1_i9:132-1643|+   -            504 96592at6656          -            260   8.6e-08   31.2   0.0   3   3    0.0063      0.19   10.4   0.0   218   251   387   420   381   428 0.88 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   1   4     0.035         1    8.0   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   2   4     0.055       1.6    7.4   0.1     4    57    45    98    42   122 0.49 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   3   4      0.82        24    3.5   0.0     2    37   165   200   164   218 0.65 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i10:2967-3692|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   4   4      0.08       2.3    6.8   0.0   218   250   207   239   202   242 0.88 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   1   4     0.035         1    8.0   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   2   4     0.055       1.6    7.4   0.1     4    57    45    98    42   122 0.49 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   3   4      0.82        24    3.5   0.0     2    37   165   200   164   218 0.65 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i13:2949-3674|-  -            242 96592at6656          -            260   1.1e-07   30.8   0.1   4   4      0.08       2.3    6.8   0.0   218   250   207   239   202   242 0.88 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-   -            242 96592at6656          -            260   1.1e-07   30.8   0.1   1   4     0.035         1    8.0   0.0   222   253     3    34     1    38 0.91 -
31196at6656_29053_0:0002b6|TRINITY_DN85835_c6_g3_i3:5181-5906|-   -            242 96592at6656          -            260   1.1e-07   30.8   0.1   2   4     0.055       1.6    7.4   0.1     4    57    45    98    42   122 0.49 -
